mega_whale_tx_count,block_date,non_exchange_volume_eth,whale_tx_count,withdrawal_tx_count,non_exchange_ratio,net_flow_ma7,deposit_tx_count,non_exchange_tx_count,deposit_withdrawal_ratio,whale_exchange_withdrawals_eth,mega_whale_volume_eth,mega_whale_ratio,exchange_volume_ratio,whale_net_exchange_flow_eth,std_whale_tx_size_eth,whale_exchange_deposits_eth,whale_volume_eth
290.0,2020-08-21 00:00:00+00:00,942480.7816,290.0,16.0,0.7572,-82134.5243,22.0,252.0,3.8154,62755.7297,1244675.6398,1.0,0.2428,-176683.3987,6605.857799,239439.1285,1244675.6398
232.0,2020-08-22 00:00:00+00:00,569438.7423,252.0,12.0,0.7629,-91548.1354,12.0,228.0,2.4569,51202.2769,726474.2672,0.9733,0.2371,-74597.3825,4293.493336,125799.6594,746440.6785
118.0,2020-08-23 00:00:00+00:00,361652.9626,189.0,9.0,0.8459,-87578.7745,10.0,170.0,4.63,11703.5626,365917.5934,0.8559,0.1541,-42484.2645,2912.810402,54187.8271,427544.3523
248.0,2020-08-24 00:00:00+00:00,1006198.9266,248.0,10.0,0.8524,-87017.5543,13.0,225.0,1.9583,58902.9751,1180450.8206,1.0,0.1476,-56445.9438,7513.954122,115348.9189,1180450.8206
259.0,2020-08-25 00:00:00+00:00,885021.4428,259.0,23.0,0.8189,-78631.1941,13.0,223.0,1.144,91293.1494,1080751.5623,1.0,0.1811,-13143.8206,6056.666628,104436.9701,1080751.5623
257.0,2020-08-26 00:00:00+00:00,1040497.9715,257.0,15.0,0.8485,-83733.4833,12.0,230.0,3.5193,41095.1905,1226220.9294,1.0,0.1515,-103532.5769,12306.171881,144627.7674,1226220.9294
212.0,2020-08-27 00:00:00+00:00,583276.6689,259.0,28.0,0.71,-85014.5727,11.0,220.0,3.3313,54996.0336,776892.6449,0.9457,0.29,-128214.6216,6428.524124,183210.6552,821483.3577
277.0,2020-08-28 00:00:00+00:00,1102124.2648,277.0,12.0,0.8552,-69585.9623,11.0,254.0,2.1651,58952.6285,1288712.6478,1.0,0.1448,-68683.1261,5948.540868,127635.7546,1288712.6478
256.0,2020-08-29 00:00:00+00:00,803313.3012,256.0,8.0,0.8752,-70501.4347,8.0,240.0,5.8323,16763.3028,917845.5961,1.0,0.1248,-81005.6893,4034.563091,97768.9921,917845.5961
338.0,2020-08-30 00:00:00+00:00,933702.3184,338.0,15.0,0.8594,-73843.3975,10.0,313.0,2.5157,43464.6716,1086509.6656,1.0,0.1406,-65878.0039,3737.1614,109342.6755,1086509.6656
419.0,2020-08-31 00:00:00+00:00,1894764.8059,419.0,13.0,0.8558,-98864.5503,20.0,386.0,6.2829,43838.2185,2214035.2563,1.0,0.1442,-231594.0134,9816.860396,275432.2319,2214035.2563
526.0,2020-09-01 00:00:00+00:00,2021884.2673,526.0,24.0,0.8277,-126964.8287,23.0,479.0,2.9899,105454.7923,2442639.6217,1.0,0.1723,-209845.7698,9887.802065,315300.5621,2442639.6217
484.0,2020-09-02 00:00:00+00:00,1807730.1418,484.0,22.0,0.7219,-77975.9374,19.0,443.0,0.4883,467819.5923,2503979.6643,1.0,0.2781,239389.6622,18858.930922,228429.9301,2503979.6643
471.0,2020-09-03 00:00:00+00:00,1942334.8629,471.0,21.0,0.8133,-68452.855,26.0,424.0,1.3202,192230.3254,2388348.5583,1.0,0.1867,-61553.0446,7391.88432,253783.3699,2388348.5583
422.0,2020-09-04 00:00:00+00:00,2128117.1764,422.0,16.0,0.8711,-78233.1825,16.0,390.0,2.5431,88876.5686,2443015.7326,1.0,0.1289,-137145.4189,10784.244661,226021.9875,2443015.7326
372.0,2020-09-05 00:00:00+00:00,1882734.7124,372.0,15.0,0.8715,-91410.1061,17.0,340.0,4.3204,52174.97,2160328.8064,1.0,0.1285,-173244.154,5539.382627,225419.124,2160328.8064
295.0,2020-09-06 00:00:00+00:00,1807086.8375,295.0,7.0,0.9161,-98927.0212,11.0,277.0,6.0498,23465.4658,1972514.1791,1.0,0.0839,-118496.41,14472.422481,141961.8758,1972514.1791
306.0,2020-09-07 00:00:00+00:00,1265760.7708,306.0,16.0,0.8459,-84738.5096,18.0,272.0,3.6926,49125.9829,1496287.1683,1.0,0.1541,-132274.4318,4958.786307,181400.4147,1496287.1683
298.0,2020-09-08 00:00:00+00:00,1246845.8444,298.0,20.0,0.8382,-67684.5062,16.0,262.0,2.2044,75111.8106,1487537.2117,1.0,0.1618,-90467.7461,5991.312774,165579.5567,1487537.2117
282.0,2020-09-09 00:00:00+00:00,1585336.3254,282.0,7.0,0.9051,-111993.6158,13.0,262.0,2.4822,47750.8702,1751612.1711,1.0,0.0949,-70774.1054,13844.160777,118524.9756,1751612.1711
315.0,2020-09-10 00:00:00+00:00,1665897.6226,315.0,19.0,0.8643,-121471.0389,13.0,283.0,2.9153,66774.9935,1927342.6161,1.0,0.1357,-127895.0065,7080.862081,194670.0,1927342.6161
301.0,2020-09-11 00:00:00+00:00,1629292.773,301.0,6.0,0.9185,-114477.6831,10.0,285.0,4.1281,28193.22,1773871.1412,1.0,0.0815,-88191.9282,13223.277859,116385.1482,1773871.1412
286.0,2020-09-12 00:00:00+00:00,1421744.1984,286.0,9.0,0.717,-48218.0482,11.0,266.0,0.3177,425849.7106,1982870.3293,1.0,0.283,290573.2903,17561.997409,135276.4203,1982870.3293
308.0,2020-09-13 00:00:00+00:00,1247479.0109,308.0,5.0,0.9178,-42544.3198,8.0,295.0,5.7799,16481.6891,1359222.6999,1.0,0.0822,-78780.3109,6000.684447,95262.0,1359222.6999
327.0,2020-09-14 00:00:00+00:00,1934086.2518,327.0,10.0,0.9017,-39168.5421,14.0,303.0,3.1241,51148.6343,2145027.5081,1.0,0.0983,-108643.9877,7064.740992,159792.622,2145027.5081
277.0,2020-09-15 00:00:00+00:00,1315957.1728,277.0,7.0,0.9051,-37782.8593,8.0,262.0,3.8235,28605.7425,1453936.6244,1.0,0.0949,-80767.9666,4240.471146,109373.7091,1453936.6244
266.0,2020-09-16 00:00:00+00:00,1775510.357,266.0,16.0,0.8783,-39139.6484,15.0,235.0,1.9692,82822.5316,2021427.0493,1.0,0.1217,-80271.6292,20233.94499,163094.1607,2021427.0493
322.0,2020-09-17 00:00:00+00:00,1857761.337,322.0,11.0,0.8332,-31076.4498,17.0,294.0,1.4755,150256.9599,2229727.8731,1.0,0.1668,-71452.6162,7572.913681,221709.5762,2229727.8731
350.0,2020-09-18 00:00:00+00:00,2716111.1145,350.0,13.0,0.8871,-26125.2104,15.0,322.0,1.3666,146026.807,3061697.9811,1.0,0.1129,-53533.2525,16579.812151,199560.0595,3061697.9811
245.0,2020-09-19 00:00:00+00:00,1026354.0544,245.0,13.0,0.8046,-70783.5706,12.0,220.0,1.1939,113643.2866,1275675.8584,1.0,0.1954,-22035.2309,6057.744546,135678.5174,1275675.8584
237.0,2020-09-20 00:00:00+00:00,1046500.0178,237.0,17.0,0.818,-66424.6924,13.0,207.0,1.5228,92318.0213,1279404.2243,1.0,0.182,-48268.164,6345.38124,140586.1853,1279404.2243
274.0,2020-09-21 00:00:00+00:00,1696703.637,274.0,8.0,0.8562,-55102.1453,16.0,250.0,1.2299,127803.025,1981695.8448,1.0,0.1438,-29386.1578,8311.273192,157189.1828,1981695.8448
254.0,2020-09-22 00:00:00+00:00,1193782.8183,254.0,17.0,0.7816,-52255.684,11.0,226.0,1.4462,136345.5365,1527316.6288,1.0,0.2184,-60842.7376,7216.311415,197188.274,1527316.6288
257.0,2020-09-23 00:00:00+00:00,1247529.7827,257.0,18.0,0.6424,11650.7032,19.0,220.0,0.3085,530797.7305,1942052.1625,1.0,0.3576,367073.0811,20954.269611,163724.6493,1942052.1625
234.0,2020-09-24 00:00:00+00:00,1261531.3724,234.0,9.0,0.8858,5497.6619,17.0,208.0,5.7656,24031.3554,1424117.9886,1.0,0.1142,-114523.9054,14349.536081,138555.2608,1424117.9886
219.0,2020-09-25 00:00:00+00:00,816776.5364,219.0,7.0,0.8322,5704.136,9.0,203.0,1.9254,56288.9069,981442.2836,1.0,0.1678,-52087.9334,4499.189649,108376.8403,981442.2836
206.0,2020-09-26 00:00:00+00:00,673208.8334,206.0,8.0,0.8756,3271.2228,4.0,194.0,2.3819,28269.3769,768813.2103,1.0,0.1244,-39065.6231,4280.665891,67335.0,768813.2103
210.0,2020-09-27 00:00:00+00:00,838974.9101,210.0,12.0,0.8844,2726.1531,7.0,191.0,2.8087,28795.6875,948649.9372,1.0,0.1156,-52083.6521,7936.202282,80879.3396,948649.9372
232.0,2020-09-28 00:00:00+00:00,1085278.6885,232.0,6.0,0.8999,-2827.6386,9.0,217.0,3.6052,26202.5871,1205946.5629,1.0,0.1001,-68262.7001,6234.186216,94465.2872,1205946.5629
249.0,2020-09-29 00:00:00+00:00,941615.8637,249.0,14.0,0.597,-45870.5931,9.0,226.0,3.6487,136724.9135,1577209.1093,1.0,0.403,-362143.4186,27271.179832,498868.3321,1577209.1093
214.0,2020-09-30 00:00:00+00:00,1824748.0132,214.0,2.0,0.9692,-104726.9158,4.0,208.0,7.9088,6502.0328,1882673.2568,1.0,0.0308,-44921.178,22300.109666,51423.2108,1882673.2568
229.0,2020-10-01 00:00:00+00:00,1375974.1149,229.0,10.0,0.8191,-109562.5154,9.0,210.0,2.9089,77727.6094,1679802.4362,1.0,0.1809,-148373.1025,15894.361928,226100.7119,1679802.4362
234.0,2020-10-02 00:00:00+00:00,1015274.1693,234.0,13.0,0.8606,-108123.6411,6.0,215.0,1.6863,61220.1867,1179730.3561,1.0,0.1394,-42015.8133,5887.328929,103236.0,1179730.3561
175.0,2020-10-03 00:00:00+00:00,512690.5276,175.0,1.0,0.933,-107440.7614,4.0,170.0,28.0064,1269.5289,549515.0508,1.0,0.067,-34285.4654,3334.067923,35554.9943,549515.0508
189.0,2020-10-04 00:00:00+00:00,438948.5357,202.0,6.0,0.9111,-103187.7159,2.0,194.0,3.1775,10246.6666,468758.8297,0.973,0.0889,-22312.3334,2597.304871,32559.0,481754.2023
217.0,2020-10-05 00:00:00+00:00,930453.2561,217.0,3.0,0.9224,-102783.0616,7.0,207.0,11.1983,6415.7606,1008714.897,1.0,0.0776,-65430.1197,5475.621758,71845.8803,1008714.897
231.0,2020-10-06 00:00:00+00:00,657685.9188,231.0,15.0,0.8687,-55966.7293,8.0,208.0,2.06,32480.8627,757076.7372,1.0,0.1313,-34429.0929,3331.691733,66909.9557,757076.7372
226.0,2020-10-07 00:00:00+00:00,1253991.1186,226.0,15.0,0.8439,-66557.7364,10.0,201.0,3.1088,56458.8726,1485967.0917,1.0,0.1561,-119058.2279,15716.03594,175517.1005,1485967.0917
220.0,2020-10-08 00:00:00+00:00,1131857.8428,220.0,7.0,0.9202,-53289.994,7.0,206.0,3.6025,21325.1027,1230006.9535,1.0,0.0798,-55498.9052,12300.239941,76824.0079,1230006.9535
217.0,2020-10-09 00:00:00+00:00,1237665.9176,217.0,17.0,0.8899,-51851.1582,9.0,191.0,1.5272,60587.4315,1390784.7435,1.0,0.1101,-31943.963,15882.040594,92531.3945,1390784.7435
187.0,2020-10-10 00:00:00+00:00,811425.7176,187.0,6.0,0.9378,-49494.356,4.0,177.0,1.9877,18008.4863,865230.5401,1.0,0.0622,-17787.8499,11147.834391,35796.3362,865230.5401
158.0,2020-10-11 00:00:00+00:00,737419.7488,158.0,3.0,0.9433,-51466.95,5.0,150.0,9.8107,4099.6063,781739.4526,1.0,0.0567,-36120.4911,12228.554098,40220.0975,781739.4526
215.0,2020-10-12 00:00:00+00:00,837714.1691,215.0,12.0,0.8488,-48681.3905,11.0,192.0,1.8889,51673.6954,986992.7632,1.0,0.1512,-45931.2034,5380.863468,97604.8987,986992.7632
195.0,2020-10-13 00:00:00+00:00,716876.1985,195.0,15.0,0.8727,-46313.4953,7.0,173.0,1.4116,43374.7679,821479.5609,1.0,0.1273,-17853.8266,4868.398647,61228.5945,821479.5609
232.0,2020-10-14 00:00:00+00:00,1625766.4512,232.0,4.0,0.9455,-35622.6063,5.0,223.0,2.7863,24755.9912,1719500.4389,1.0,0.0545,-44222.0053,19546.540506,68977.9965,1719500.4389
205.0,2020-10-15 00:00:00+00:00,830072.415,205.0,13.0,0.9229,-27759.1525,3.0,189.0,1.0132,34462.091,899451.325,1.0,0.0771,-454.728,5642.970614,34916.819,899451.325
204.0,2020-10-16 00:00:00+00:00,954989.4773,204.0,11.0,0.8569,-31391.0165,8.0,185.0,2.1237,51052.9885,1114462.4658,1.0,0.1431,-57367.0115,14010.068046,108420.0,1114462.4658
144.0,2020-10-17 00:00:00+00:00,418989.7905,150.0,12.0,0.8745,-30365.5735,3.0,135.0,1.4283,24773.2508,473164.9724,0.9875,0.1255,-10609.7484,5631.79346,35382.9992,479146.0406
129.0,2020-10-18 00:00:00+00:00,345054.4367,129.0,2.0,0.8989,-30130.0026,4.0,123.0,16.9038,2167.4994,383860.9306,1.0,0.1011,-34471.495,4064.940029,36638.9945,383860.9306
183.0,2020-10-19 00:00:00+00:00,644733.3313,183.0,9.0,0.8735,-28304.2664,7.0,167.0,2.1011,30108.4386,738101.2586,1.0,0.1265,-33151.0501,5427.324226,63259.4887,738101.2586
199.0,2020-10-20 00:00:00+00:00,643594.694,199.0,13.0,0.8553,-31370.7428,10.0,176.0,2.1298,34801.285,752516.4256,1.0,0.1447,-39319.1616,4048.478315,74120.4465,752516.4256
216.0,2020-10-21 00:00:00+00:00,1420340.5841,216.0,12.0,0.9002,-37567.8241,12.0,192.0,3.5086,34919.9805,1577782.1195,1.0,0.0998,-87601.5744,16202.241589,122521.5549,1577782.1195
