block_date,exchange_flow_share,tx_per_active_zscore_90d,eth_burned_delta_1d,block_fullness_delta_1d,median_gas_delta_1d,net_exchange_flow_ratio,median_gas_delta_7d,tx_per_active_delta_1d,whale_volume_ratio_delta_3d,smart_contract_ratio_delta_1d,whale_exchange_asymmetry,whale_exchange_flow_ratio,eth_burned_zscore_90d,whale_tx_zscore_90d,whale_volume_ratio,whale_volume_ratio_delta_1d
2024-08-13 00:00:00+00:00,0.370543,0.7792,-210.4901,-0.00032,-2.2004,0.013038,-1.6437,-0.2399,0.008378,0.005384,0.045792,0.016023,-0.8342,0.1076,0.840794,-0.054062
2024-08-14 00:00:00+00:00,0.302722,-1.8813,85.2163,4.4e-05,0.627,-0.054388,-0.6161,-0.4753,0.052923,-0.065795,-0.179816,-0.052568,-0.6972,3.5063,0.905841,0.065047
2024-08-15 00:00:00+00:00,0.314426,-1.2306,114.4553,-0.000708,1.004,-0.021907,-1.1026,0.1139,-0.03551,0.006917,-0.065984,-0.019715,-0.5173,2.0489,0.859346,-0.046495
2024-08-16 00:00:00+00:00,0.449546,-0.1378,-261.4806,0.001846,-2.1474,-0.028397,-1.9964,0.2003,0.032499,0.053618,-0.059018,-0.025697,-0.914,0.324,0.873293,0.013947
2024-08-17 00:00:00+00:00,0.447566,-0.4727,-61.3126,0.0013,-0.8168,-0.059912,-0.3701,-0.0576,-0.118644,-0.007644,-0.127971,-0.054271,-1.0008,-2.7046,0.787197,-0.086096
2024-08-18 00:00:00+00:00,0.380322,-0.1865,16.3724,-0.000529,0.1586,-0.054835,-0.4396,0.0503,-0.065029,0.004091,-0.138111,-0.049473,-0.9545,-2.6278,0.794317,0.00712
2024-08-19 00:00:00+00:00,0.36194,1.0803,39.2037,-0.001394,0.6822,-0.013642,-2.6929,0.2268,-0.008116,0.015625,-0.028866,-0.009964,-0.8744,-0.1962,0.865177,0.070859
2024-08-20 00:00:00+00:00,0.351452,1.1292,2.5847,0.000139,-0.1865,-0.061495,-0.679,0.0129,0.061303,0.005083,-0.17426,-0.057979,-0.8521,-0.625,0.8485,-0.016677
2024-08-21 00:00:00+00:00,0.378838,0.3736,92.1114,0.000775,0.0624,-0.053196,-1.2435,-0.1328,0.089334,-0.006675,-0.135985,-0.049618,-0.6943,-0.2893,0.883651,0.035151
2024-08-22 00:00:00+00:00,0.362078,0.1956,-125.9849,0.000162,-0.3988,-0.091823,-2.6463,-0.0311,0.019404,0.000976,-0.258562,-0.090069,-0.872,-0.016,0.884581,0.000929
2024-08-23 00:00:00+00:00,0.672956,0.1902,44.3904,-0.000314,0.3085,-0.077708,-0.1903,0.0016,0.069103,0.011018,-0.114121,-0.075615,-0.7964,0.2432,0.917603,0.033023
2024-08-24 00:00:00+00:00,0.467147,-0.892,-67.6915,0.000501,-0.8622,-0.051713,-0.2357,-0.1919,-0.014238,-0.010891,-0.113801,-0.051704,-0.8881,0.0496,0.869414,-0.04819
2024-08-25 00:00:00+00:00,0.384283,0.4197,-22.2324,0.001686,-0.1324,-0.04949,-0.5267,0.2325,-0.053109,0.01693,-0.131298,-0.048556,-0.9021,-1.3512,0.831471,-0.037942
2024-08-26 00:00:00+00:00,0.445783,0.1224,115.1612,-0.001788,1.3473,-0.064616,0.1384,-0.054,-0.031201,-0.003128,-0.144282,-0.062612,-0.7083,-0.7011,0.886402,0.054931
2024-08-27 00:00:00+00:00,0.424741,0.0872,-9.1441,-0.000191,-0.413,-0.045054,-0.0882,-0.0063,0.010332,-0.010386,-0.103106,-0.042174,-0.7056,-0.0423,0.879745,-0.006657
2024-08-28 00:00:00+00:00,0.380789,0.666,-17.1057,-0.000329,0.1331,-0.00263,-0.0175,0.1029,0.043405,-0.013272,-0.004876,-0.001774,-0.7146,2.7979,0.874876,-0.004869
2024-08-29 00:00:00+00:00,0.412364,-0.07,8.1729,-0.000473,-0.0616,-0.016829,0.3197,-0.1303,-0.004395,0.012723,-0.036111,-0.014389,-0.6853,0.052,0.882007,0.007131
2024-08-30 00:00:00+00:00,0.457467,-0.0006,-29.5645,0.00054,-0.453,-0.106499,-0.4419,0.0114,0.007336,0.005411,-0.235768,-0.104458,-0.7194,0.6533,0.887082,0.005075
2024-08-31 00:00:00+00:00,0.488582,-0.2702,-74.4169,0.001915,-0.5477,-0.246832,-0.1274,-0.0496,-0.02658,-0.005004,-0.514419,-0.242043,-0.8191,-1.8008,0.848296,-0.038786
2024-09-01 00:00:00+00:00,0.528531,0.2929,-6.6691,0.000243,-0.0095,-0.158975,-0.0045,0.0971,-0.021705,-0.007278,-0.301986,-0.154849,-0.8107,-0.8623,0.860302,0.012006
2024-09-02 00:00:00+00:00,0.413072,0.6352,354.2752,-0.001798,2.8999,-0.083853,1.5481,0.0608,-0.030821,0.005936,-0.203186,-0.080557,-0.2496,0.5399,0.856261,-0.004041
2024-09-03 00:00:00+00:00,0.588435,0.9236,-228.3075,-0.000797,-1.6145,0.006689,0.3467,0.0507,0.035327,0.016892,0.018005,0.010354,-0.5891,1.2015,0.883622,0.027361
2024-09-04 00:00:00+00:00,0.441339,1.3179,211.8487,8e-05,1.3061,-0.085044,1.5197,0.0704,0.014747,-0.004712,-0.194519,-0.082764,-0.2307,-0.2253,0.875049,-0.008573
2024-09-05 00:00:00+00:00,0.294871,1.4181,33.3277,-0.00033,0.4722,-0.046693,2.0535,0.0214,0.008732,-0.021333,-0.156685,-0.043872,-0.1576,0.5386,0.864993,-0.010056
2024-09-06 00:00:00+00:00,0.419739,1.0918,336.6618,-0.000142,0.9105,-0.032759,3.4171,-0.0542,-0.020496,0.011337,-0.073212,-0.029387,0.4032,0.4073,0.863127,-0.001867
2024-09-07 00:00:00+00:00,0.47605,0.939,-604.9744,0.000138,-2.9268,-0.081102,1.038,-0.0243,-0.032518,-0.006085,-0.171472,-0.078252,-0.595,0.0106,0.842531,-0.020596
2024-09-08 00:00:00+00:00,0.34718,-0.3378,-60.0568,0.000876,-0.6484,-0.021837,0.3991,-0.2297,-0.024964,0.01669,-0.053438,-0.017601,-0.6789,-0.9953,0.840029,-0.002502
2024-09-09 00:00:00+00:00,0.51078,0.8602,361.414,-0.000968,2.672,-0.066523,0.1712,0.2171,0.018142,-0.027262,-0.12832,-0.063791,-0.0603,0.159,0.881268,0.041239
2024-09-10 00:00:00+00:00,0.467721,0.4398,85.9181,-0.001207,1.5131,-0.036894,3.2988,-0.0746,0.049632,-0.022967,-0.075621,-0.034372,0.1085,0.4417,0.892163,0.010895
2024-09-11 00:00:00+00:00,0.609928,-0.3281,-262.8618,0.000927,-2.4129,-0.074898,-0.4201,-0.1391,0.050951,0.006601,-0.120604,-0.071928,-0.328,1.7263,0.89098,-0.001183
2024-09-12 00:00:00+00:00,0.436734,0.7791,94.5237,-6.4e-05,0.4821,-0.130787,-0.4103,0.2023,-0.021497,0.014364,-0.303426,-0.127519,-0.1509,0.5946,0.859771,-0.031209
2024-09-13 00:00:00+00:00,0.352687,0.7695,-66.6001,2.6e-05,-0.5059,0.05645,-1.8267,0.0015,-0.04559,0.025821,0.181208,0.0607,-0.2653,1.8743,0.846573,-0.013198
2024-09-14 00:00:00+00:00,0.566658,0.1215,-155.768,2.9e-05,-1.0218,-0.018224,0.0783,-0.1157,-0.065516,-0.004456,-0.024636,-0.01351,-0.5348,-1.2038,0.825464,-0.021109
2024-09-15 00:00:00+00:00,0.33796,0.0106,14.5081,0.000778,-0.1803,-0.063709,0.5464,-0.0195,-0.017621,0.034513,-0.184147,-0.058964,-0.4986,-0.7471,0.842149,0.016685
2024-09-16 00:00:00+00:00,0.35386,1.8403,554.0288,-0.000675,5.248,-0.098064,3.1223,0.3401,-0.012377,-0.023704,-0.286046,-0.095637,0.4816,-0.2145,0.834196,-0.007953
2024-09-17 00:00:00+00:00,0.354892,0.8144,166.6228,-0.000468,-1.3601,-0.039928,0.249,-0.1858,0.042859,-0.009384,-0.107779,-0.036541,0.772,0.1344,0.868324,0.034127
2024-09-18 00:00:00+00:00,0.430899,2.3168,-16.8791,-0.000181,2.7799,-0.026005,5.4418,0.2959,0.038431,-0.026048,-0.055544,-0.023163,0.7466,0.0655,0.88058,0.012257
2024-09-19 00:00:00+00:00,0.6066,2.7626,794.2262,-0.000384,8.7147,-0.127546,13.6745,0.1047,0.043006,-0.003385,-0.209781,-0.124115,2.0729,0.8421,0.877202,-0.003378
2024-09-20 00:00:00+00:00,0.35643,2.508,-34.9768,-0.000282,-1.9427,-0.016347,12.2377,-0.0541,0.00011,-0.013121,-0.038631,-0.013111,1.9445,0.4901,0.868434,-0.008769
2024-09-21 00:00:00+00:00,0.431342,2.776,-294.2315,-0.00022,-3.4673,-0.072237,9.7921,0.0756,-0.071657,-0.015501,-0.167409,-0.068676,1.413,-0.6718,0.808923,-0.05951
2024-09-22 00:00:00+00:00,0.488297,2.3349,-243.7142,0.000496,-0.7449,-0.046846,9.2275,-0.0654,-0.067634,0.014982,-0.09112,-0.042547,0.9911,-0.6768,0.809568,0.000645
2024-09-23 00:00:00+00:00,0.410196,2.4067,1126.4941,0.000115,11.9655,-0.017599,15.9451,0.0341,-0.002065,-0.00468,-0.036618,-0.014402,2.7082,0.5709,0.866369,0.056801
2024-09-24 00:00:00+00:00,0.401785,1.9119,162.2431,-0.000147,0.6395,-0.05336,17.9447,-0.0919,0.070274,0.004551,-0.131838,-0.051076,2.7998,0.5769,0.879197,0.012828
2024-09-25 00:00:00+00:00,0.349353,1.6454,-110.2749,-0.000662,-1.9859,0.003975,13.1789,-0.0448,0.065578,-0.00326,0.018815,0.006293,2.5129,0.7974,0.875145,-0.004052
2024-09-26 00:00:00+00:00,0.364052,1.2174,-200.4905,0.001026,-2.7014,-0.033516,1.7627,-0.0817,-0.026213,0.021891,-0.085447,-0.029446,2.136,-0.0232,0.840155,-0.03499
2024-09-27 00:00:00+00:00,0.355311,0.2077,-553.0358,-0.000789,-5.2464,-0.039376,-1.541,-0.2015,-0.016556,0.013785,-0.104363,-0.035244,1.3169,0.7401,0.862641,0.022486
2024-09-28 00:00:00+00:00,0.348803,-0.4079,-784.0244,0.001384,-6.2205,-0.01995,-4.2941,-0.1191,-0.061438,0.011721,-0.044244,-0.014429,0.203,-0.5648,0.813708,-0.048934
2024-09-29 00:00:00+00:00,0.391417,-0.1061,24.9281,-0.00033,0.1877,-0.040461,-3.3616,0.0604,-0.051085,-0.025112,-0.095166,-0.034906,0.2345,-0.1971,0.78907,-0.024637
2024-09-30 00:00:00+00:00,0.386217,0.4121,399.8618,3.3e-05,3.3817,-0.034317,-11.9454,0.1037,0.030963,0.011203,-0.083614,-0.031196,0.7853,0.3535,0.893604,0.104534
2024-10-01 00:00:00+00:00,0.385898,-0.6124,776.3107,-0.000255,6.5233,-0.074535,-6.0616,-0.2016,0.060099,0.070588,-0.189678,-0.069763,1.827,0.5248,0.873806,-0.019798
2024-10-02 00:00:00+00:00,0.415424,0.1483,-761.728,0.000273,-9.4808,-0.107138,-13.5565,0.1508,0.080569,-0.044555,-0.259545,-0.103096,0.766,1.0223,0.869639,-0.004167
2024-10-03 00:00:00+00:00,0.359108,0.1495,-378.6316,0.000553,-0.8113,-0.024591,-11.6663,0.0023,-0.023263,-0.009994,-0.063001,-0.021617,0.2477,-0.1967,0.870341,0.000702
2024-10-04 00:00:00+00:00,0.349804,0.2397,-153.1916,-0.000607,-1.1646,-0.046938,-7.5846,0.0211,-0.003592,0.008698,-0.130212,-0.043528,0.0296,-0.5785,0.870214,-0.000127
2024-10-05 00:00:00+00:00,0.224928,0.8801,-84.0562,0.000379,-0.7331,-0.023437,-2.0972,0.1252,-0.004217,-0.019251,-0.095507,-0.020058,-0.0929,-1.1621,0.865422,-0.004792
2024-10-06 00:00:00+00:00,0.380047,1.4568,254.6517,-0.000531,1.9823,0.01074,-0.3026,0.1163,-0.114928,-0.002564,0.044073,0.015559,0.2529,-1.6375,0.755413,-0.110009
2024-10-07 00:00:00+00:00,0.404239,1.3887,1431.7267,-0.000437,8.1161,-0.054095,4.4318,-0.0064,-0.017163,-0.006509,-0.130698,-0.05054,2.1509,0.4958,0.853051,0.097638
2024-10-08 00:00:00+00:00,0.434761,1.4815,-175.8609,-1.4e-05,2.6901,-0.065553,0.5986,0.0252,-0.029808,-0.002101,-0.149276,-0.062111,1.8548,0.4208,0.835613,-0.017437
2024-10-09 00:00:00+00:00,0.283489,0.322,256.2472,-0.000344,1.3671,-0.065812,11.4465,-0.2216,0.111971,-0.005897,-0.232295,-0.062406,2.1123,0.7744,0.867384,0.031771
2024-10-10 00:00:00+00:00,0.369581,0.9066,-982.1312,0.000531,-7.6029,0.007577,4.655,0.116,-0.003672,0.026972,0.031274,0.011018,0.829,0.3814,0.849379,-0.018005
2024-10-11 00:00:00+00:00,0.307349,0.471,642.8727,-0.000284,4.5281,-0.002529,10.3477,-0.0796,0.060283,-0.038522,0.000163,4.8e-05,1.6098,0.8159,0.895897,0.046518
2024-10-12 00:00:00+00:00,0.440256,0.1809,-654.8964,9.1e-05,-5.9144,-0.027096,5.1664,-0.0528,-0.054156,0.011426,-0.050916,-0.021337,0.7624,0.6549,0.813229,-0.082668
2024-10-13 00:00:00+00:00,0.475593,0.9427,-184.806,0.000259,0.7299,-0.016422,3.914,0.1462,-0.074272,0.017408,-0.021382,-0.009624,0.5237,-0.6791,0.775107,-0.038121
2024-10-14 00:00:00+00:00,0.408499,-0.1295,934.5344,0.000119,6.5254,-0.072118,2.3233,-0.2018,-0.052671,-0.006966,-0.165916,-0.064247,1.663,0.6552,0.843226,0.068119
2024-10-15 00:00:00+00:00,0.394871,-0.3956,-303.2786,-0.000582,-2.0719,-0.069894,-2.4387,-0.0527,0.064009,0.006634,-0.172553,-0.065395,1.2635,1.3382,0.877238,0.034011
2024-10-16 00:00:00+00:00,0.485096,-0.1308,-358.5027,0.000639,-2.2847,0.073865,-6.0905,0.0477,0.098026,0.014138,0.1676,0.078693,0.8133,0.3387,0.873133,-0.004104
2024-10-17 00:00:00+00:00,0.313075,-0.608,619.3779,0.000757,4.8228,-0.032078,6.3352,-0.0903,0.032516,-0.073831,-0.095208,-0.028366,1.5365,0.3655,0.875742,0.002609
2024-10-18 00:00:00+00:00,0.437077,-0.2407,406.7696,-0.000868,5.0408,-0.080345,6.8479,0.0695,-0.002406,-0.038376,-0.180276,-0.076034,1.9612,0.9867,0.874832,-0.000911
2024-10-19 00:00:00+00:00,0.336028,-1.2867,-1227.8431,0.000355,-13.886,-0.071961,-1.1237,-0.1997,-0.032857,0.062781,-0.207348,-0.065904,0.4907,0.1131,0.840277,-0.034555
2024-10-20 00:00:00+00:00,0.595139,-0.9821,-294.4243,-7.2e-05,-0.5921,-0.031152,-2.4458,0.0537,-0.023635,0.080701,-0.044366,-0.025637,0.1358,-0.1107,0.852107,0.011831
2024-10-21 00:00:00+00:00,0.29795,-1.0719,-61.0585,-0.000222,-0.2739,-0.031073,-9.2451,-0.0194,-0.003972,-0.025985,-0.08919,-0.025145,0.058,0.4652,0.870859,0.018752
2024-10-22 00:00:00+00:00,0.313634,-0.8745,165.9399,0.000493,0.4472,-0.014643,-6.726,0.0357,0.015031,-0.019645,-0.035195,-0.01047,0.2477,0.7596,0.855308,-0.015551
2024-10-23 00:00:00+00:00,0.385305,-1.0038,237.4911,-0.000676,-0.1316,-0.044989,-4.5729,-0.0277,0.015956,0.00095,-0.112137,-0.041458,0.5194,0.9451,0.868063,0.012755
2024-10-24 00:00:00+00:00,0.339053,-0.4388,-277.7399,0.000213,1.3331,-0.021479,-8.0627,0.1089,-0.019226,-0.004152,-0.051076,-0.016369,0.1789,0.2149,0.851633,-0.01643
2024-10-25 00:00:00+00:00,0.547365,-0.4879,-210.6071,0.00101,-3.2081,0.012922,-16.3116,-0.0099,0.068409,0.017415,0.029451,0.015836,-0.0781,0.2619,0.923717,0.072084
2024-10-26 00:00:00+00:00,0.432507,-0.6683,-237.5366,-0.000883,-1.5147,0.012233,-3.9402,-0.0321,-0.018136,-0.009737,0.040522,0.016849,-0.369,-0.1654,0.849927,-0.07379
2024-10-27 00:00:00+00:00,0.424267,-0.52,19.6743,0.002394,0.6215,-0.018017,-2.7266,0.0281,-0.023288,0.013832,-0.030537,-0.012351,-0.3506,-1.5784,0.828346,-0.021581
2024-10-28 00:00:00+00:00,0.379304,-0.2473,463.0031,-0.001369,4.8673,-0.019,2.4145,0.0508,-0.038343,-0.002643,-0.040123,-0.014659,0.2024,0.2124,0.885375,0.057029
2024-10-29 00:00:00+00:00,0.337438,-0.8986,192.264,-0.001122,1.0222,-0.038257,2.9896,-0.1267,0.040985,-0.007578,-0.103063,-0.03324,0.4271,2.3389,0.890911,0.005537
2024-10-30 00:00:00+00:00,0.404159,0.4551,110.5558,0.000376,0.4167,-0.03969,3.5379,0.2568,-0.0132,-0.007689,-0.106639,-0.040645,0.5523,-2.1408,0.815146,-0.075765
2024-10-31 00:00:00+00:00,0.408645,-0.2696,-304.1922,0.000488,-2.8508,-0.007584,-0.646,-0.1393,-0.013041,0.004401,-0.009412,-0.003703,0.1799,-0.4463,0.872334,0.057188
2024-11-01 00:00:00+00:00,0.429035,-0.3122,-167.4378,-0.000357,-2.0506,-0.068101,0.5115,-0.0045,-0.006789,0.007342,-0.157061,-0.065235,-0.0304,0.0446,0.884123,0.011789
2024-11-02 00:00:00+00:00,0.383141,-0.4907,-333.0579,-7.9e-05,-2.6941,-0.045185,-0.6679,-0.0297,0.038921,-0.008371,-0.111051,-0.040639,-0.4329,-0.2994,0.854067,-0.030055
2024-11-03 00:00:00+00:00,0.354925,-0.8796,-54.158,-1.2e-05,-0.0386,-0.035205,-1.328,-0.0754,-0.023264,-0.007343,-0.086611,-0.029092,-0.5222,-0.5705,0.84907,-0.004997
2024-11-04 00:00:00+00:00,0.381848,0.2268,114.2552,0.000294,1.1464,-0.058863,-5.0488,0.2047,-0.007711,0.0062,-0.148027,-0.054242,-0.3601,-0.078,0.876412,0.027342
2024-11-05 00:00:00+00:00,0.37892,-0.0325,117.6148,-0.000256,0.5579,-0.037279,-5.5131,-0.0475,0.042309,0.009035,-0.094954,-0.034843,-0.1936,0.3515,0.896377,0.019965
2024-11-06 00:00:00+00:00,0.50005,0.5089,1512.9904,-0.000587,13.7014,-0.039759,7.7717,0.0981,0.020381,0.009946,-0.07526,-0.035987,1.9378,-0.1368,0.869451,-0.026926
2024-11-07 00:00:00+00:00,0.424146,-0.2409,-446.2832,-0.000128,-2.2078,-0.052285,8.4147,-0.1384,-0.026216,0.007618,-0.123098,-0.04933,1.2722,-0.1295,0.850196,-0.019255
2024-11-08 00:00:00+00:00,0.39934,-0.4267,-342.6996,-0.000569,-3.753,-0.011917,6.7123,-0.0301,-0.013622,0.002481,-0.019306,-0.007392,0.7694,0.5502,0.882755,0.03256
2024-11-09 00:00:00+00:00,0.711122,-0.1175,-448.9752,0.000503,-3.9319,-0.016407,5.4745,0.0567,0.012732,-0.003654,-0.015911,-0.011021,0.1198,-0.5408,0.882183,-0.000573
2024-11-10 00:00:00+00:00,0.505131,-0.2947,805.8081,-0.00011,6.1368,-0.097819,11.6499,-0.0346,0.03306,0.005494,-0.188417,-0.091337,1.2412,0.7213,0.883256,0.001073
2024-11-11 00:00:00+00:00,0.539378,-0.8347,860.7276,9.9e-05,4.3643,-0.021388,14.8678,-0.0985,-0.038145,-0.010221,-0.028178,-0.014378,2.3593,-0.0305,0.84461,-0.038645
2024-11-12 00:00:00+00:00,0.411459,-0.4569,421.2103,-0.00088,8.3741,0.020112,22.684,0.0754,7.9e-05,0.013661,0.064952,0.025241,2.7805,0.8203,0.882262,0.037651
2024-11-13 00:00:00+00:00,0.430035,-0.1372,1677.3351,0.000839,5.2913,-0.06461,14.2739,0.0594,-0.015079,-0.028508,-0.137784,-0.056196,4.3805,1.9797,0.868176,-0.014085
2024-11-14 00:00:00+00:00,0.356903,-0.4898,-1567.7455,-0.00043,-3.5664,-0.111835,12.9153,-0.0576,0.014117,0.023708,-0.31678,-0.106098,2.428,1.4672,0.858727,-0.009449
2024-11-15 00:00:00+00:00,0.378019,-0.7986,-1186.3096,0.000176,-12.3336,-0.109028,4.3347,-0.0494,-0.019958,-0.018335,-0.290223,-0.103885,1.0502,2.0855,0.862304,0.003576
2024-11-16 00:00:00+00:00,0.488718,-1.1542,-653.2967,-0.000131,-5.0109,0.007951,3.2557,-0.0591,-0.031697,0.019664,0.031508,0.014556,0.2904,0.5695,0.836479,-0.025825
2024-11-17 00:00:00+00:00,0.455025,-1.0921,-284.5148,0.000505,-3.057,-0.038759,-5.9381,0.0066,-0.018717,0.007333,-0.071802,-0.030945,-0.0484,0.0551,0.840011,0.003532
2024-11-18 00:00:00+00:00,0.439471,-0.6722,387.6541,1.7e-05,2.3904,-0.096265,-7.912,0.0678,0.012737,0.00393,-0.212721,-0.089204,0.3858,1.2537,0.875041,0.03503
2024-11-19 00:00:00+00:00,0.400607,-0.6392,86.8992,3.1e-05,0.5399,-0.068846,-15.7463,0.0049,0.017115,-0.006117,-0.164302,-0.062094,0.4725,1.315,0.853593,-0.021448
2024-11-20 00:00:00+00:00,0.443658,-1.2269,-198.3347,-0.000217,-1.2451,-0.043714,-22.2827,-0.1008,0.033609,-0.009954,-0.084269,-0.035742,0.2267,1.7112,0.87362,0.020027
2024-11-21 00:00:00+00:00,0.411977,-1.2575,378.143,0.000184,2.5215,-0.022217,-16.1948,-0.008,-0.007635,0.0088,-0.042882,-0.016548,0.6552,0.9765,0.867406,-0.006213
2024-11-22 00:00:00+00:00,0.439603,-1.3642,-401.5032,6.7e-05,-1.7853,-0.079986,-5.6465,-0.0161,0.015805,-0.006696,-0.185799,-0.077711,0.1654,-0.1544,0.869398,0.001992
2024-11-23 00:00:00+00:00,0.398859,-0.8632,63.1656,0.000181,-0.4231,-0.07338,-1.0586,0.0828,-0.103887,0.018379,-0.193327,-0.069864,0.2258,-1.7336,0.769733,-0.099665
2024-11-24 00:00:00+00:00,0.405676,-0.6892,-427.1197,-0.000322,-2.9773,-0.0585,-0.979,0.0293,-0.043511,0.010204,-0.127965,-0.048243,-0.3015,-0.4912,0.823896,0.054163
2024-11-25 00:00:00+00:00,0.470905,-1.1308,380.1642,0.000129,3.1273,-0.06311,-0.242,-0.0765,0.02877,-0.028613,-0.13026,-0.059089,0.1462,0.7074,0.898168,0.074272
2024-11-26 00:00:00+00:00,0.472062,-0.9605,-216.309,0.0002,-2.1499,-0.042604,-2.9318,0.0263,0.121161,-0.007875,-0.082689,-0.037676,-0.1329,1.4284,0.890894,-0.007274
2024-11-27 00:00:00+00:00,0.434226,-1.2445,381.5245,-0.000256,3.8246,-0.057351,2.1379,-0.0504,0.071788,0.017339,-0.126471,-0.052752,0.3237,1.4461,0.895684,0.00479
2024-11-28 00:00:00+00:00,0.493751,-1.4421,-450.6034,-0.00017,-4.289,-0.044225,-4.6727,-0.0375,-0.010674,0.01242,-0.085161,-0.040658,-0.2534,0.4435,0.887494,-0.00819
2024-11-29 00:00:00+00:00,0.395762,-1.1128,16.2808,0.000354,0.0097,-0.00418,-2.8777,0.0566,0.014407,0.011074,-0.005107,-0.001951,-0.2497,0.8306,0.9053,0.017806
2024-11-30 00:00:00+00:00,0.44181,-0.8632,-29.1159,1e-05,0.0421,-0.031396,-2.4125,0.042,-0.036761,-0.000885,-0.061319,-0.02576,-0.3043,0.4718,0.858923,-0.046377
2024-12-01 00:00:00+00:00,0.465425,-0.717,387.1406,-0.000166,3.7003,0.006074,4.2651,0.0238,-0.054963,0.007184,0.029449,0.012942,0.1828,0.0382,0.832531,-0.026392
2024-12-02 00:00:00+00:00,0.453639,-0.7101,1351.7862,0.000216,6.6506,-0.034487,7.7884,-0.0009,-0.005289,-0.019815,-0.07074,-0.030906,1.8863,2.2627,0.900011,0.06748
2024-12-03 00:00:00+00:00,0.52186,-0.6567,-32.8075,-0.000124,3.1,-0.036188,13.0382,0.0068,0.039501,0.012259,-0.063617,-0.032106,1.7911,2.3867,0.898423,-0.001588
2024-12-04 00:00:00+00:00,0.525572,-0.7075,-56.1311,-0.000183,0.2222,-0.038377,9.4359,-0.0117,0.053531,-0.008044,-0.070218,-0.035327,1.6731,0.7925,0.886062,-0.012361
2024-12-05 00:00:00+00:00,0.41538,-1.0049,-290.8917,0.000346,-0.739,-0.059452,12.9859,-0.0557,-0.025373,-0.004823,-0.14185,-0.055542,1.2748,0.5724,0.874638,-0.011424
2024-12-06 00:00:00+00:00,0.387941,-0.8518,-170.366,8e-05,-3.2791,-0.030384,9.6971,0.024,-0.001811,-0.001466,-0.073042,-0.026938,1.0395,0.6303,0.896613,0.021975
2024-12-07 00:00:00+00:00,0.412618,-1.2256,-850.441,0.000266,-6.0488,0.007404,3.6062,-0.0672,-0.021778,0.005567,0.035171,0.013765,-0.0544,0.5149,0.864284,-0.032328
2024-12-08 00:00:00+00:00,0.431142,-1.1619,-303.5379,-1e-06,-2.9448,0.020129,-3.0389,0.0069,-0.036249,0.006401,0.068105,0.027656,-0.4558,-0.1876,0.838389,-0.025896
2024-12-09 00:00:00+00:00,0.471758,-0.2863,1799.9345,0.000344,16.6916,-0.040792,7.0021,0.1557,-0.017314,0.0194,-0.077264,-0.034896,1.8166,1.7682,0.879298,0.04091
2024-12-10 00:00:00+00:00,0.422255,-0.8365,-172.2071,-0.000466,-6.5983,-0.064078,-2.6962,-0.0978,0.020417,-0.045418,-0.146172,-0.058858,1.56,1.3286,0.884702,0.005403
2024-12-11 00:00:00+00:00,0.559423,-1.0755,-684.0526,0.000293,-2.9632,-0.034226,-5.8816,-0.0464,0.074908,0.001554,-0.056746,-0.030987,0.6701,1.182,0.913297,0.028595
2024-12-12 00:00:00+00:00,0.422759,-1.5158,74.6978,-0.000242,0.8822,-0.060886,-4.2604,-0.0861,0.009728,-0.008229,-0.13578,-0.05508,0.7482,1.8385,0.889027,-0.02427
2024-12-13 00:00:00+00:00,0.394387,-1.3279,-530.1077,-0.000172,-4.774,-0.063948,-5.7554,0.0299,0.021608,0.004342,-0.158556,-0.060467,0.0405,1.0073,0.906309,0.017282
2024-12-14 00:00:00+00:00,0.353578,-1.3411,-609.519,0.000445,-4.5523,-0.029304,-4.2589,-0.0065,-0.114171,0.016506,-0.064441,-0.020944,-0.7877,0.743,0.799126,-0.107184
2024-12-15 00:00:00+00:00,0.403534,-1.112,-75.7653,0.00087,-0.5267,0.033759,-1.8408,0.038,-0.069418,0.004995,0.103966,0.039551,-0.893,-0.0259,0.819609,0.020484
2024-12-16 00:00:00+00:00,0.412961,-0.7988,821.7025,-0.001522,5.4733,-0.094486,-13.0592,0.0548,-0.04042,0.006162,-0.223189,-0.087384,0.2001,1.0874,0.865889,0.04628
2024-12-17 00:00:00+00:00,0.561118,-1.4181,50.8575,0.000437,-0.0484,0.066959,-6.5092,-0.1183,0.077219,-0.015021,0.13336,0.072247,0.257,2.2348,0.876344,0.010455
2024-12-18 00:00:00+00:00,0.388778,-0.9041,140.5491,0.000403,2.6694,-0.056347,-0.8766,0.0926,0.042273,-0.006975,-0.136501,-0.049963,0.4439,4.8477,0.861882,-0.014462
2024-12-19 00:00:00+00:00,0.449835,-0.5885,317.7826,-0.000535,-0.896,-0.061436,-2.6547,0.053,-0.006333,0.011308,-0.135305,-0.057695,0.862,-0.5263,0.859556,-0.002327
2024-12-20 00:00:00+00:00,0.468384,-0.8074,-88.9233,0.000298,1.2523,-0.031497,3.3716,-0.0374,-0.000157,-0.013048,-0.06119,-0.027228,0.7289,0.7233,0.876188,0.016632
2024-12-21 00:00:00+00:00,0.414906,-1.3369,-1275.9818,-1e-05,-8.7169,-0.050199,-0.793,-0.0844,0.028533,-0.007644,-0.113014,-0.044986,-0.9788,0.5874,0.890415,0.014227
