deposit_tx_count,net_flow_ma7,non_exchange_ratio,std_whale_tx_size_eth,deposit_withdrawal_ratio,exchange_volume_ratio,withdrawal_tx_count,whale_net_exchange_flow_eth,whale_tx_count,block_date,mega_whale_volume_eth,non_exchange_volume_eth,whale_exchange_withdrawals_eth,whale_volume_eth,mega_whale_tx_count,non_exchange_tx_count,whale_exchange_deposits_eth,mega_whale_ratio,btc_price,eth_price,whale_volume_ratio_delta_1d,net_exchange_flow_ratio,eth_burned_zscore_90d,tx_per_active_delta_1d,smart_contract_ratio_delta_1d,whale_tx_zscore_90d,whale_volume_ratio,whale_exchange_asymmetry,median_gas_delta_7d,tx_per_active_zscore_90d,whale_volume_ratio_delta_3d,exchange_flow_share,median_gas_delta_1d,whale_exchange_flow_ratio,eth_burned_delta_1d,block_fullness_delta_1d,eth_funding_rate_8h,eth_ret_lag1,eth_ret_lag2,eth_ret_lag3,eth_ret_lag7,eth_vol7,eth_vol30,eth_rsi,btc_ret_lag1,btc_ret_lag2,btc_ret_lag3,btc_ret_lag7,btc_vol7,btc_vol30,btc_rsi,eth_btc_ratio,eth_btc_ratio_ma7,eth_btc_corr_30d,vol_ratio
9.0,-36189.2913,0.4543,3658.025376,1.4474,0.5457,10.0,-14770.0684,49.0,2023-10-15 00:00:00+00:00,144087.5686,67272.7889,33016.4304,148075.7181,45.0,30.0,47786.4988,0.9731,26931.935956974583,1556.1527468092218,-0.09626500000000004,-0.032033,-1.5232,-0.0822,-0.009552,-1.406646184895865,0.737563,-0.117656,-0.4237,-0.289,-0.12443300000000002,0.276897,0.3519,-0.029879,40.9729,-0.000474,6.405e-05,0.004724613453033579,-0.0031663569858701797,-0.00980600959031185,-0.004891430857204396,0.007747833711003003,0.01108292058013771,21.677825377778376,0.0031409802883949163,0.0010298559622266364,-0.009950212243404347,-0.0003946188117476225,0.007492978946738946,0.01040530879500935,48.712887020874874,0.057780946356595794,0.057818512511843466,0.8206452204795595,0.6990786999672547
16.0,-29928.1587,0.5318,3630.605982,1.1407,0.4682,14.0,-10817.334,79.0,2023-10-16 00:00:00+00:00,351569.6049,186957.7351,76897.2679,351569.6049,79.0,49.0,87714.6018,1.0,27872.66485878076,1578.5389934227042,0.007653000000000021,-0.007894,-0.7859,0.1145,0.000332,-1.1668413510416757,0.828589,-0.016978,1.5023,0.3212,-0.06549400000000005,0.319864,3.6504,-0.005113,588.9625,-0.001951,6.405e-05,0.0028591220465900373,0.004724613453033579,-0.0031663569858701797,-0.01808376876715066,0.008739585771342222,0.011101199051535168,21.196487637369785,0.0019297935993353318,0.0031409802883949163,0.0010298559622266364,-0.008994006321236687,0.007804241626363005,0.01040090205043837,46.72832946744384,0.05663394589001471,0.05772671592986834,0.8090219398489485,0.7872650270272956
12.0,-5386.9948,0.6302,3659.416454,0.8904,0.3698,9.0,8256.8274,74.0,2023-10-17 00:00:00+00:00,385000.3329,242624.1178,75316.5212,385000.3329,74.0,53.0,67059.6938,1.0,28405.211964950297,1581.398112994277,0.09102600000000005,0.019146,-1.0813,-0.0289,-0.000606,0.9415836802220615,0.819925,0.083317,0.8478,0.1657,0.0024140000000000272,0.274356,-1.0634,0.021313,-259.1801,2.8e-05,6.405e-05,0.0142831442762798,0.0028591220465900373,0.004724613453033579,-0.015762995563354306,0.010208325336611382,0.01137380797838016,19.944352801130748,0.03433366166153372,0.0019297935993353318,0.0031409802883949163,-0.005430613205382051,0.01656697122661884,0.012095084993734819,47.29289968294312,0.05567281507864094,0.0575465835170048,0.8081114591680594,0.8975292493082194
12.0,-10183.5734,0.8245,10423.402363,1.1148,0.1755,8.0,-4536.0747,69.0,2023-10-18 00:00:00+00:00,476029.288,392485.7469,39503.7332,476029.288,69.0,49.0,44039.8079,1.0,28409.24359554397,1570.3620495888729,-0.008664000000000005,0.002504,-0.9588,0.0746,-0.004397,0.5921366502434201,0.841917,0.026547,1.0668,0.5695,0.09001500000000007,0.200332,0.3599,0.004876,81.9282,-0.000107,6.405e-05,0.001809605859553418,0.0142831442762798,0.0028591220465900373,-0.008306354945585532,0.008287915735105572,0.011351103134166922,27.002525660411266,0.0189261938331427,0.03433366166153372,0.0019297935993353318,-0.018208031872981284,0.01752668399648735,0.01248614615766243,63.799838336970446,0.05527644705877303,0.057314162731701694,0.8062726789137291,0.7301418758286912
17.0,-11349.4783,0.6103,4170.215174,1.5735,0.3897,9.0,-26194.6949,69.0,2023-10-19 00:00:00+00:00,301626.3989,184081.3691,45675.1675,301626.3989,69.0,43.0,71869.8624,1.0,28483.25519606583,1557.7273256049143,0.02199200000000001,-0.022873,-0.9724,0.0696,0.014326,0.24097474067984975,0.797809,-0.080052,1.5,0.9344,0.10435400000000006,0.279768,0.3169,-0.020703,-27.6735,-0.000217,6.405e-05,-0.007003139795182201,0.001809605859553418,0.0142831442762798,-0.00980600959031185,0.008073106516238217,0.011302441803883422,27.775327824178675,0.0001419227047295775,0.0189261938331427,0.03433366166153372,-0.009950212243404347,0.014719058871291171,0.01234559548204444,63.69782339141995,0.054689231089713054,0.05694366338107831,0.7909199755450202,0.7142798570716257
15.0,-8438.6367,0.5779,5358.966309,0.9526,0.4221,17.0,5057.7406,77.0,2023-10-20 00:00:00+00:00,494058.0528,285514.781,106800.5062,494058.0528,77.0,45.0,101742.7656,1.0,29414.375355945227,1597.8660572822716,-0.044108000000000036,0.027031,-0.4396,-0.1692,-0.055123,0.23934567849916155,0.862715,0.087287,5.8382,0.0373,-0.03078000000000003,0.348067,3.9501,0.029142,421.9225,-0.000151,6.405e-05,-0.008078281135106658,-0.007003139795182201,0.001809605859553418,-0.0031663569858701797,0.007723316652229727,0.011351918559808064,27.09950094905848,0.0026018067001809873,0.0001419227047295775,0.0189261938331427,0.0010298559622266364,0.012957948921711978,0.012317522411267061,62.762200327203786,0.054322624157283395,0.05648808380616648,0.7856277575750573,0.6803534232155654
7.0,-6225.0336,0.6713,7251.533192,1.0113,0.3287,10.0,-571.6309,55.0,2023-10-21 00:00:00+00:00,309380.496,207686.668,50561.0986,309380.496,55.0,38.0,51132.7295,1.0,29809.79199961055,1613.8924213281416,0.06490600000000002,0.00434,-1.0642,0.112,0.006978,0.7840498661065096,0.81163,0.025864,2.5027,0.6379,0.042789999999999995,0.275437,-5.063,0.006662,-520.1727,0.000491,6.405e-05,0.02544110838520156,-0.008078281135106658,-0.007003139795182201,0.004724613453033579,0.011788678071866811,0.012355053344880434,41.647479343262034,0.03216713490201976,0.0026018067001809873,0.0001419227047295775,0.0031409802883949163,0.015000602834374183,0.013512449667756193,70.60062641863179,0.054139674015478756,0.05601475477914675,0.7792459165719929,0.954158411363856
17.0,-6696.0966,0.5131,2563.273393,1.5311,0.4869,9.0,-18067.5098,53.0,2023-10-22 00:00:00+00:00,176830.4117,90723.3951,34019.7534,176830.4117,53.0,27.0,52087.2632,1.0,29922.062066182887,1634.4541908613403,-0.05108500000000005,-0.008215,-1.0632,-0.0411,0.002127,-0.7814567141776033,0.773381,-0.019315,2.218,0.4238,-0.030287000000000064,0.310116,0.0672,-0.005576,-13.0762,0.00028,6.405e-05,0.00997988931533133,0.02544110838520156,-0.008078281135106658,0.0028591220465900373,0.011944753516309246,0.012035478261282637,44.038243731994605,0.013353417599260786,0.03216713490201976,0.0026018067001809873,0.0019297935993353318,0.0143270938164422,0.01333207817860785,71.4629206806321,0.054623715011558535,0.055502240520928524,0.8189184373039187,0.9924618911684427
26.0,-20053.1662,0.498,7724.838301,2.025,0.502,22.0,-104316.8208,106.0,2023-10-23 00:00:00+00:00,613209.039,305351.5186,101770.3498,613209.039,106.0,58.0,206087.1706,1.0,30870.427511164347,1689.2048263491188,-0.03824899999999998,-0.040543,0.6594,0.037,0.006226,-0.9053695974991692,0.840588,-0.104809,7.4531,0.6324,-0.024428000000000005,0.36995,8.8855,-0.036605,1354.6875,0.000181,6.405e-05,0.012660006222696717,0.00997988931533133,0.02544110838520156,0.0142831442762798,0.012140946828309818,0.01218385385145742,50.54611628013641,0.003759139927491475,0.013353417599260786,0.03216713490201976,0.03433366166153372,0.01406799177249316,0.013188954133889333,72.34282148761721,0.0547191912304491,0.05505120747163749,0.8133450657036886,0.9964783701716456
32.0,-31060.9486,0.4563,8224.137271,1.4107,0.5437,18.0,-68797.6494,119.0,2023-10-24 00:00:00+00:00,742709.847,338897.3758,167507.4109,742709.847,119.0,69.0,236305.0603,1.0,34081.97279646258,1803.174903980476,0.06720700000000002,-0.021315,1.4411,-0.0474,-0.005348,2.7010029975469636,0.840714,-0.047852,17.3621,0.3821,-0.022127000000000008,0.392621,8.8456,-0.017606,616.3313,-0.001225,6.405e-05,0.03294898085715305,0.012660006222696717,0.00997988931533133,0.001809605859553418,0.015569495732017291,0.013516022989403692,66.76447803989595,0.031202617120589797,0.003759139927491475,0.013353417599260786,0.0189261938331427,0.013385549468063869,0.014052666482910498,80.93441992527063,0.0529069990974123,0.054777671091699544,0.7975466394272587,1.1519287695961662
15.0,-26201.9176,0.5453,9062.431359,0.7745,0.4547,9.0,29477.1419,87.0,2023-10-25 00:00:00+00:00,510076.1691,278163.7156,130694.7978,510076.1691,87.0,63.0,101217.6558,1.0,34315.72346174024,1788.9805238268073,0.00012599999999995948,0.027507,1.2189,0.0547,-0.004256,3.314733971942279,0.828634,0.094292,12.1965,0.6798,0.029084,0.338077,-4.8057,0.029954,-193.6529,0.000232,6.405e-05,0.06529104546170077,0.03294898085715305,0.012660006222696717,-0.007003139795182201,0.02552591699186025,0.017774503320917647,82.38003672860927,0.09896990032952754,0.031202617120589797,0.003759139927491475,0.0001419227047295775,0.034786034462102315,0.022130383393609464,89.55998741141278,0.052132968311782844,0.0543825545229526,0.8264553602717409,1.4360973429744432
19.0,-16941.9533,0.7159,8072.777801,0.5578,0.2841,7.0,38625.0556,89.0,2023-10-26 00:00:00+00:00,479024.1752,342945.3111,87351.9598,479024.1752,89.0,63.0,48726.9043,1.0,34334.071720263346,1803.6883868658017,-0.01207999999999998,0.007511,1.2412,0.0014,-0.011407,1.2547983066132893,0.833693,0.03996,13.6697,0.6831,0.055253,0.254068,1.79,0.009413,-33.3109,-0.000236,6.405e-05,-0.007903028873937233,0.06529104546170077,0.03294898085715305,-0.008078281135106658,0.025679031689850102,0.017780296318292144,82.54136383450633,0.006835071591557874,0.09896990032952754,0.031202617120589797,0.0026018067001809873,0.03403990068531198,0.02172476748475624,96.14842928435145,0.05253348340276512,0.05393348613052542,0.9009038357663044,1.4442409299687453
12.0,-18216.7197,0.5731,5157.187821,1.0503,0.4269,16.0,-3865.6243,80.0,2023-10-27 00:00:00+00:00,369180.5431,211578.8447,76868.037,369180.5431,80.0,52.0,80733.6613,1.0,33971.47382731892,1783.7702266294782,0.005059000000000036,0.017392,0.3928,0.0347,0.008484,1.352544171970428,0.824826,0.065003,4.9969,0.8645,-0.0068949999999999845,0.307858,-4.7227,0.018768,-637.0668,0.000154,6.405e-05,0.008187754325050265,-0.007903028873937233,0.06529104546170077,0.02544110838520156,0.02350430153628946,0.017794813426582352,87.202060254949,0.0005345466482852975,0.006835071591557874,0.09896990032952754,0.03216713490201976,0.03429470658389629,0.021739479540296935,99.99999943758397,0.05250788457682455,0.05362552217524715,0.8954038577036697,1.320851248778935
3.0,-24483.1072,0.7523,7944.443905,5.2686,0.2477,2.0,-44436.3435,45.0,2023-10-28 00:00:00+00:00,263422.4131,198166.018,10410.0258,263422.4131,45.0,40.0,54846.3693,1.0,34084.86597306274,1785.7149842422225,-0.00886700000000007,-0.044149,-0.3026,-0.0304,-0.003236,0.7734687370396491,0.797337,-0.173278,5.4448,0.6895,-0.015888000000000013,0.262129,-4.6151,-0.041948,-524.4439,-0.000115,6.405e-05,-0.011104443036324813,0.008187754325050265,-0.007903028873937233,0.00997988931533133,0.026238558351248092,0.01800599653813367,83.9411007316994,-0.010617038370149547,0.0005345466482852975,0.006835071591557874,0.013353417599260786,0.03687135221213001,0.02200504803188084,95.89303808294193,0.05239025981951851,0.05336627366375303,0.8917281617910019,1.4572122290304368
9.0,-26984.0607,0.7515,8115.786989,5.5979,0.2485,4.0,-35574.1845,53.0,2023-10-29 00:00:00+00:00,205430.0713,154381.9048,7736.991,205430.0713,53.0,40.0,43311.1755,1.0,34309.62930259237,1788.440703753732,-0.027488999999999986,-0.068644,-0.2512,0.1866,-0.034362,-1.3836799105926165,0.769566,-0.357953,5.4186,1.6487,-0.03129700000000002,0.210196,0.041,-0.066744,28.1767,0.000424,6.405e-05,0.001089657298059168,-0.011104443036324813,0.008187754325050265,0.012660006222696717,0.026772592185146257,0.01780235710389812,83.66131921212614,0.0033323052930667005,-0.010617038370149547,0.0005345466482852975,0.003759139927491475,0.03738945726247556,0.022009758371409668,95.89607538747663,0.05212649451792825,0.05311635735004443,0.8973714824558954,1.5038790666256188
13.0,-12984.8964,0.3213,8263.124017,1.0353,0.6787,47.0,-6322.6703,100.0,2023-10-30 00:00:00+00:00,536819.3766,172467.5742,179014.5661,536819.3766,100.0,40.0,185337.2363,1.0,34459.231300975625,1803.001424006476,-0.02777099999999999,-0.019431,0.8962,-0.1267,0.022727,-0.8710985926746534,0.836994,-0.046218,5.9634,0.9747,-0.06412700000000005,0.372503,9.4302,-0.0163,846.5522,0.000174,6.405e-05,0.0015252385614197628,0.001089657298059168,-0.011104443036324813,0.03294898085715305,0.027223847416555074,0.01743419794160381,83.55618975395558,0.006572579788732151,0.0033323052930667005,-0.010617038370149547,0.031202617120589797,0.037211194839823755,0.0220008587427656,95.96842715175661,0.052322740697800435,0.052759611565240096,0.9027557260712343,1.5615199223813958
14.0,-7439.3582,0.6488,4210.450526,1.5437,0.3512,13.0,-29978.8821,90.0,2023-10-31 00:00:00+00:00,399361.105,259108.9194,55136.6518,399361.105,90.0,63.0,85115.5338,1.0,34393.42589952298,1803.2998424617035,0.06742800000000004,-0.014673,1.2374,-0.0222,0.015097,1.970861483834922,0.808485,-0.040003,-0.992,0.851,0.012168000000000068,0.280452,1.8903,-0.010285,253.8451,-0.000635,6.405e-05,0.008108609029316462,0.0015252385614197628,0.001089657298059168,0.06529104546170077,0.02574812139037356,0.017453138010760885,83.05137949500568,0.004350871399302728,0.006572579788732151,0.0033323052930667005,0.09896990032952754,0.03719344086027788,0.021961264697537827,95.45044871683677,0.05243152711014794,0.05241726148914743,0.9158814239000523,1.4752717462325875
18.0,-25065.8455,0.6492,5854.119495,2.4384,0.3508,9.0,-93908.2694,94.0,2023-11-01 00:00:00+00:00,640004.2669,415522.4159,65286.7908,640004.2669,94.0,67.0,159195.0602,1.0,34562.86611372975,1811.170139033116,-0.028509000000000007,-0.032262,1.4879,0.0235,-0.010463,1.3529148879746211,0.857673,-0.092396,3.2804,0.9607,0.011148000000000047,0.325982,-0.5334,-0.028441,198.5398,0.000338,6.405e-05,0.00016549835072484728,0.008108609029316462,0.0015252385614197628,-0.007903028873937233,0.007326843242732852,0.01745640610752787,82.91169420899769,-0.0019114853126883107,0.004350871399302728,0.006572579788732151,0.006835071591557874,0.006120873509256152,0.02203700031297768,94.20913593665026,0.05240219758029982,0.052349336919538234,0.9172435098985632,0.5
22.0,-34552.568,0.544,6847.611284,1.2105,0.456,11.0,-27782.0021,90.0,2023-11-02 00:00:00+00:00,639867.0987,348072.8427,132006.127,639867.0987,90.0,57.0,159788.129,1.0,35186.36058529103,1828.6431828562809,0.04918800000000001,0.007036,1.4241,-0.0598,0.031714,1.5528574665451955,0.853614,0.029044,2.9905,0.6309,0.08810700000000005,0.347983,1.5002,0.009585,-28.5466,-0.000238,6.405e-05,0.00435488967958919,0.00016549835072484728,0.008108609029316462,0.008187754325050265,0.0065433822767818825,0.01725969869936281,86.23960058024687,0.004914433484790189,-0.0019114853126883107,0.004350871399302728,0.0005345466482852975,0.005869255493797243,0.021521673112554363,94.33412086551314,0.051970228021272234,0.052387798243612095,0.9160811325830184,0.5
12.0,-37935.1529,0.7445,6410.861927,1.4711,0.2555,8.0,-27543.7184,82.0,2023-11-03 00:00:00+00:00,565374.1086,420899.1282,58465.631,565374.1086,82.0,62.0,86009.3494,1.0,34528.09399345451,1802.404743308647,-0.004059000000000035,-0.010516,0.8724,0.0804,-0.015207,1.2864332780452936,0.842366,-0.033898,3.5355,1.1004,0.016619999999999968,0.276923,-4.1777,-0.00874,-405.1346,-0.000193,6.405e-05,0.009601139675333088,0.00435488967958919,0.00016549835072484728,-0.011104443036324813,0.0067918366010872545,0.01624110564731539,90.41775072896064,0.017878652111799682,0.004914433484790189,-0.0019114853126883107,-0.010617038370149547,0.008636299318410664,0.020974254367266628,94.7002674573246,0.05220110741271525,0.05230733318911311,0.9142845593978476,0.5
11.0,-32608.6089,0.6533,4909.086243,1.2082,0.3467,8.0,-7150.5356,51.0,2023-11-04 00:00:00+00:00,218760.4237,142909.9693,34349.9594,218760.4237,51.0,32.0,41500.495,1.0,34765.753527175075,1836.685357080236,-0.011248000000000036,-0.021417,0.0544,0.0291,-0.00269,0.7981116984687501,0.773753,-0.085971,2.6822,1.2532,0.03388099999999994,0.236424,-5.4683,-0.018348,-616.1644,0.000352,6.405e-05,-0.014452519929871599,0.009601139675333088,0.00435488967958919,0.001089657298059168,0.007893918828262578,0.016388619938268956,82.14254644351254,-0.018885212829934744,0.017878652111799682,0.004914433484790189,0.0033323052930667005,0.011102573832193928,0.021511992356116547,85.92052625006619,0.0528303048471125,0.05226350787995463,0.9131420285749751,0.5
17.0,-34214.9208,0.5347,3069.439424,2.1486,0.4653,7.0,-46818.3678,68.0,2023-11-05 00:00:00+00:00,275843.5854,147499.7813,40762.7181,275843.5854,68.0,44.0,87581.0859,1.0,35052.3549840592,1879.6388558134224,-0.06861299999999992,-0.025355,0.4508,0.0454,-0.009782,-1.0392941166613323,0.810885,-0.067326,6.2403,1.4906,-0.08392,0.341305,3.5991,-0.021512,293.3323,-0.000112,6.405e-05,0.018840768918644512,-0.014452519929871599,0.009601139675333088,0.0015252385614197628,0.010246529449771426,0.016549339396210436,82.9488954113072,0.006859496884652751,-0.018885212829934744,0.017878652111799682,0.006572579788732151,0.011235328274806571,0.021509140431522553,85.4984527054394,0.05362375385814242,0.052326371455325205,0.9189739735918798,0.6191503602927942
13.0,-31892.8144,0.6415,5503.9681,0.8937,0.3585,13.0,9932.0744,82.0,2023-11-06 00:00:00+00:00,493632.0999,316677.4706,93443.3518,493632.0999,82.0,56.0,83511.2774,1.0,35021.74818063397,1892.4941660034667,0.03713199999999994,0.032771,1.978,0.0002,-0.010203,-0.030297422651305306,0.849966,0.128873,7.8471,1.4885,-0.04272900000000002,0.295368,11.037,0.035625,1179.7462,0.000155,6.405e-05,0.02311714970342885,0.018840768918644512,-0.014452519929871599,0.008108609029316462,0.012394902245142761,0.016889166341430395,83.81156521471607,0.008209992302382488,0.006859496884652751,-0.018885212829934744,0.004350871399302728,0.011342871117103881,0.02147703613946853,85.79041008804896,0.05403768413393944,0.05254026564678437,0.9072851410803681,0.7338966290323717
17.0,-51677.1247,0.5116,11957.192468,2.7665,0.4884,18.0,-168469.0539,85.0,2023-11-07 00:00:00+00:00,735488.1265,376279.336,95369.8682,735488.1265,85.0,50.0,263838.9222,1.0,34988.61520792628,1885.4431873389465,0.03908100000000003,-0.026769,1.6326,-0.1787,0.039864,0.792800916225489,0.865507,-0.056287,2.6793,0.513,0.007600000000000051,0.431164,-3.2775,-0.023324,-242.2085,-0.000116,6.405e-05,0.006815963214603673,0.02311714970342885,0.018840768918644512,0.00016549835072484728,0.012387086112723619,0.016893516454697968,81.46853229850848,-0.0008735553931994807,0.008209992302382488,0.006859496884652751,-0.0019114853126883107,0.01141538999438031,0.02153457578723916,83.07307186203815,0.053887333812280176,0.0527852575662328,0.8882144819994214,0.7332449786840476
8.0,-45033.1641,0.6905,9323.725042,1.7014,0.3095,15.0,-47400.5457,76.0,2023-11-08 00:00:00+00:00,589926.4196,407371.2707,67577.3016,589926.4196,76.0,53.0,114977.8473,1.0,35403.590402382695,1888.166865538394,0.015541000000000027,-0.026738,2.1473,0.0486,-0.011724,0.9553397413020662,0.851005,-0.110402,5.7954,0.7678,0.091754,0.243506,2.5828,-0.024907,448.1215,-4.6e-05,6.405e-05,-0.0037327177197158433,0.006815963214603673,0.02311714970342885,0.00435488967958919,0.01282139400286921,0.01687196510593284,68.74545812876813,-0.0009465163035201226,-0.0008735553931994807,0.008209992302382488,0.004914433484790189,0.011361569396031288,0.021541810059183927,64.15748587275024,0.05333263785051921,0.05299322995225169,0.8839548840319129,0.7599229800659502
26.0,-46236.0604,0.5688,5291.302686,1.2584,0.4312,27.0,-36202.2762,137.0,2023-11-09 00:00:00+00:00,733864.3468,417445.9273,140108.0717,733864.3468,137.0,84.0,176310.3478,1.0,36610.33036849668,1957.4713682582817,-0.014502000000000015,-0.012546,4.0877,-0.1119,-0.006294,0.42171298873945995,0.828575,-0.023808,15.5742,0.1633,0.040120000000000045,0.352263,11.2789,-0.007733,1928.891,0.000155,6.405e-05,0.001443540076611347,-0.0037327177197158433,0.006815963214603673,0.009601139675333088,0.012944043988864465,0.016325983878130196,73.97395550429927,0.011790509991866248,-0.0009465163035201226,-0.0008735553931994807,0.017878652111799682,0.011894778827188668,0.02132594234235026,65.97587722088079,0.05346773297469866,0.05312614999085446,0.8843635204117545,0.7928492448289087
27.0,-68653.2469,0.4718,13081.422878,1.9722,0.5282,19.0,-184464.0235,124.0,2023-11-10 00:00:00+00:00,1067554.1497,503619.1691,189735.4785,1067554.1497,124.0,78.0,374199.5021,1.0,36936.77896666501,2101.280085298535,-0.02243000000000006,-0.022902,2.6193,-0.0452,-0.00882,3.6482518739472374,0.864982,-0.049416,17.43,-0.0745,-0.02139100000000005,0.442467,-2.3219,-0.020913,-1165.6546,3e-06,6.405e-05,0.03604707609927679,0.001443540076611347,-0.0037327177197158433,-0.014452519929871599,0.017310913291450302,0.01673816287855637,79.13828608855923,0.03351721229470941,0.011790509991866248,-0.0009465163035201226,-0.018885212829934744,0.015865839480478063,0.021650555576232043,74.5646376740855,0.05688855780291277,0.05334007926991537,0.8829988799507206,1.0342182363171823
14.0,-64929.1594,0.4881,5533.219955,0.7965,0.5119,16.0,18918.0772,76.0,2023-11-11 00:00:00+00:00,326246.9481,159252.605,92956.2102,326246.9481,76.0,46.0,74038.133,1.0,37099.53564251823,2062.085439236077,0.03640700000000008,0.041212,1.4305,0.1999,-0.010359,2.786689769655908,0.811665,0.133257,14.04,0.9866,-0.0005249999999999977,0.363329,-8.8583,0.045266,-1053.9077,0.000348,6.405e-05,0.07089320136044786,0.03604707609927679,0.001443540076611347,0.018840768918644512,0.025541935434578694,0.02011473169284588,90.9159181956846,0.008877323527263323,0.03351721229470941,0.011790509991866248,0.006859496884652751,0.011602533009411302,0.021010605784209543,82.456759835886,0.05558251346070237,0.0540097150399436,0.8880820000400906,1.2698123854996823
8.0,-49029.7922,0.5403,6937.2475,0.4938,0.4597,28.0,64477.2025,59.0,2023-11-12 00:00:00+00:00,413943.5059,223648.8185,127385.9449,413943.5059,59.0,23.0,62908.7425,1.0,37093.51002555009,2051.391936911136,-0.05331700000000006,0.066995,1.2446,0.0395,-0.005697,0.27236988345215146,0.852286,0.220621,9.4457,1.1749,-0.03934000000000004,0.330813,-0.9952,0.069295,-154.5679,-9.4e-05,6.405e-05,-0.0188289035829239,0.07089320136044786,0.03604707609927679,0.02311714970342885,0.029895534073464774,0.02048257593888037,83.01536490449774,0.004396678546109981,0.008877323527263323,0.03351721229470941,0.008209992302382488,0.011737229350316207,0.0206922651760322,82.60041198290111,0.05530325751049531,0.05440288769902786,0.7174137962952166,1.4595592938443143
22.0,-56008.1393,0.458,3664.840651,1.4124,0.542,18.0,-38916.3553,87.0,2023-11-13 00:00:00+00:00,419960.5046,192320.9954,94361.577,419960.5046,87.0,47.0,133277.9322,1.0,36898.52424944698,2062.581004464006,0.04062100000000002,-0.000951,3.1811,0.1393,-0.003559,-0.6160252731279423,0.831593,0.010278,10.4347,1.8565,0.023711000000000038,0.365999,12.026,0.003527,1998.3327,-0.000713,6.405e-05,-0.005199263511762078,-0.0188289035829239,0.07089320136044786,0.006815963214603673,0.03075995518503018,0.020529339882142675,80.95073578323104,-0.00016243077574547052,0.004396678546109981,0.008877323527263323,-0.0008735553931994807,0.012278733862185318,0.02071297048867675,81.5664028523365,0.055898739757726745,0.05464281679222114,0.6972059950517949,1.4983411722744453
17.0,-20603.8659,0.4982,5003.054508,0.5328,0.5018,26.0,79360.8596,100.0,2023-11-14 00:00:00+00:00,518889.2351,258492.8327,169878.631,518889.2351,100.0,57.0,90517.7714,1.0,36242.07129421912,2034.1658365427008,-0.02069299999999996,0.081268,2.0503,-0.1153,0.023824,0.8407286203843869,0.833006,0.245241,7.649,1.248,-0.033389,0.362893,-6.0631,0.083629,-1077.9508,0.000386,6.405e-05,0.00543955699346677,-0.005199263511762078,-0.0188289035829239,-0.0037327177197158433,0.030806644216929635,0.020524064124194653,80.718501878345,-0.005270465378330547,-0.00016243077574547052,0.004396678546109981,-0.0009465163035201226,0.012909686576480423,0.020877063000033582,77.4690547874191,0.05612719593284299,0.05490868188133361,0.6979638937381702,1.5010011677274695
20.0,-29694.9863,0.4508,10401.8897,2.0712,0.5492,18.0,-111038.3881,93.0,2023-11-15 00:00:00+00:00,579702.1751,261343.259,103660.264,579702.1751,93.0,55.0,214698.6521,1.0,36217.57237938389,2005.173278863159,0.0014129999999999976,-0.060959,1.8431,-0.0724,-0.008362,1.4889051174913785,0.845191,-0.1629,3.4609,0.8647,0.021341000000000054,0.375888,-1.6054,-0.057849,-228.8838,-0.000173,6.405e-05,-0.01387228682075281,0.00543955699346677,-0.005199263511762078,0.001443540076611347,0.03190465115890139,0.020933609987014615,75.89153232974621,-0.017950922547566726,-0.005270465378330547,-0.00016243077574547052,0.011790509991866248,0.015987560052916107,0.021467620638159712,68.62731319034498,0.05536465166297459,0.05522866218427115,0.6949525687782648,1.524087397190081
35.0,-34289.4359,0.4938,3691.879571,1.7535,0.5062,16.0,-68363.4238,108.0,2023-11-16 00:00:00+00:00,493556.9528,243738.9566,90727.2862,493556.9528,108.0,57.0,159090.71,1.0,36992.10971217416,2028.472654950825,0.012185000000000001,-0.009452,1.8484,-0.0263,-0.003024,1.1457405991016925,0.827866,-0.023823,-7.766,0.7164,-0.0070949999999999624,0.344839,0.0519,-0.00767,46.8363,0.000246,6.405e-05,-0.014355346128952557,-0.01387228682075281,0.00543955699346677,0.03604707609927679,0.03321266955499816,0.02133025896326929,70.96884146035171,-0.0006762085631861122,-0.017950922547566726,-0.005270465378330547,0.03351721229470941,0.01580201978605406,0.021040752118563686,67.15561506349243,0.05483527894823613,0.055518949871764776,0.7084749300911909,1.557068276207541
24.0,-15507.1996,0.5477,5511.37756,1.5933,0.4523,10.0,-52988.3696,95.0,2023-11-17 00:00:00+00:00,512052.3264,280442.9401,89310.5084,512052.3264,95.0,61.0,142298.878,1.0,36351.05885169268,1960.9887472787805,-0.017325000000000035,-0.041274,1.1015,0.0595,-0.002353,1.9063533576271587,0.835333,-0.128424,-11.6385,1.0011,-0.003727000000000036,0.320925,-6.1943,-0.038616,-727.4942,0.000125,6.405e-05,0.011552642747626766,-0.014355346128952557,-0.01387228682075281,0.07089320136044786,0.031058069135108175,0.02130731960780219,71.20047062657278,0.021160212984613715,-0.0006762085631861122,-0.017950922547566726,0.008877323527263323,0.01211758028352868,0.021081995921195185,67.92781284310185,0.05394584942571672,0.05571431358227013,0.715701257805152,1.4576244082683922
