decision,up_prob,down_prob,confidence,actual_direction,actual_return
NO_TRADE,0.5100028883424169,0.4899971116575832,0.0,0,-0.031106388926569
NO_TRADE,0.5147947124391773,0.48520528756082276,0.0,0,-0.0142261610559396
NO_TRADE,0.5093860835311227,0.49061391646887725,0.0,0,-0.0006834460527674
NO_TRADE,0.5117776233241574,0.4882223766758425,0.0,0,-0.0331615884662379
NO_TRADE,0.5123323712049984,0.48766762879500164,0.0,0,-0.090489934755464
NO_TRADE,0.5149592150566674,0.4850407849433325,0.0,0,-0.0703503220709218
NO_TRADE,0.5116516458593546,0.48834835414064526,0.0,0,-0.0189228901585035
NO_TRADE,0.5160549986225688,0.4839450013774312,0.0,1,0.0045251212677078
LONG,0.5305250563028318,0.4694749436971682,0.06105011260566351,1,0.0233059917271454
NO_TRADE,0.518739794395813,0.481260205604187,0.0,1,0.0166349705436937
NO_TRADE,0.5245045102948974,0.4754954897051025,0.0,1,0.0029199021007379
NO_TRADE,0.5204829399706097,0.4795170600293903,0.0,1,0.0232849499542468
LONG,0.5300693291061034,0.46993067089389656,0.060138658212206764,1,0.020731716234635
NO_TRADE,0.507292979364391,0.492707020635609,0.0,0,-0.0225131207140565
NO_TRADE,0.5203406141223653,0.4796593858776346,0.0,0,-0.0078673061601455
NO_TRADE,0.5203016065311742,0.4796983934688259,0.0,1,0.0138198820933855
NO_TRADE,0.5093656191019394,0.49063438089806044,0.0,0,-0.0023393794032988
NO_TRADE,0.501405861678344,0.4985941383216561,0.0,0,-0.0038345551281648
NO_TRADE,0.5174895569757941,0.4825104430242059,0.0,1,0.0155411446295607
NO_TRADE,0.5201438285668627,0.47985617143313725,0.0,1,0.0346669690712434
NO_TRADE,0.5243439152381467,0.4756560847618532,0.0,1,0.039239266726846
NO_TRADE,0.5188629397410395,0.4811370602589606,0.0,1,0.0379642958444312
NO_TRADE,0.5177232066862526,0.48227679331374745,0.0,1,0.0277913512865462
NO_TRADE,0.5164039103813215,0.4835960896186786,0.0,1,0.0164139835008095
NO_TRADE,0.5231913902134792,0.4768086097865208,0.0,1,0.015629678170973
NO_TRADE,0.5236419221635136,0.4763580778364864,0.0,1,0.0512113185773009
NO_TRADE,0.5287038001758129,0.47129619982418713,0.0,1,0.0667995399299702
NO_TRADE,0.5292312988974133,0.47076870110258673,0.0,1,0.0584339107551598
NO_TRADE,0.5200957376919989,0.479904262308001,0.0,1,0.0377434829143907
NO_TRADE,0.5101072515460926,0.48989274845390735,0.0,0,-0.0093736715528191
NO_TRADE,0.5044152322945284,0.49558476770547166,0.0,0,-0.0026621257182764
NO_TRADE,0.5215202190430501,0.4784797809569498,0.0,1,0.0458119174763397
NO_TRADE,0.5208444818315868,0.47915551816841323,0.0,1,0.0453971657286252
NO_TRADE,0.5240910730395885,0.47590892696041154,0.0,1,0.0104033385102969
NO_TRADE,0.5169553428863652,0.4830446571136348,0.0,1,0.0114255613520679
NO_TRADE,0.5152106835500395,0.48478931644996043,0.0,1,0.0017760669044481
NO_TRADE,0.5014577406532501,0.49854225934674984,0.0,0,-0.0045198598421613
NO_TRADE,0.5120633375026652,0.48793666249733486,0.0,1,0.0319867933750427
NO_TRADE,0.5170532634385006,0.48294673656149945,0.0,1,0.0516983748287373
NO_TRADE,0.5066523181243245,0.49334768187567546,0.0,1,0.0613987876766116
NO_TRADE,0.5125610662356043,0.4874389337643957,0.0,1,0.0606830082652021
