block_date,block_fullness_delta_1d,eth_burned_delta_1d,eth_burned_zscore_90d,exchange_flow_share,median_gas_delta_1d,median_gas_delta_7d,net_exchange_flow_ratio,smart_contract_ratio_delta_1d,tx_per_active_delta_1d,tx_per_active_zscore_90d,whale_exchange_asymmetry,whale_exchange_flow_ratio,whale_tx_zscore_90d,whale_volume_ratio,whale_volume_ratio_delta_1d,whale_volume_ratio_delta_3d
2024-07-16,-0.00085,-7.1989,0.1197,0.426481,2.0114,4.3531,-0.017529,0.0028,0.1299,1.905,-0.035277,-0.014544,0.6132,0.881724,-0.009015,0.050269
2024-07-17,-0.000481,129.89,0.436,0.31268,1.4855,4.0021,-0.017091,-0.018496,0.1834,2.9297,-0.045486,-0.013394,0.3079,0.851439,-0.030285,0.06855
2024-07-18,0.000795,63.3142,0.5911,0.332505,0.3712,4.8511,-0.003059,0.033835,-0.0829,2.3056,-0.001517,-0.000479,-0.1213,0.852901,0.001462,-0.037837
2024-07-19,-0.000185,-385.0968,-0.3209,0.332373,-3.2588,3.4843,-0.046088,-0.008314,-0.126,1.4969,-0.135282,-0.042827,0.1952,0.868891,0.01599,-0.012833
2024-07-20,0.001065,-349.3783,-1.1306,0.288693,-3.2941,1.7801,0.008456,0.029814,-0.1349,0.6616,0.050054,0.013464,-1.257,0.819379,-0.049512,-0.03206
2024-07-21,0.000917,231.3264,-0.572,0.365055,-0.0934,0.2815,-0.011837,-0.029135,0.151,1.5405,-0.0215,-0.00744,-1.4912,0.828272,0.008892,-0.02463
2024-07-22,-0.001875,4.2926,-0.5462,0.14998,2.7732,-0.0051,-0.048754,0.003853,0.0104,1.5651,-0.330552,-0.047138,0.244,0.938265,0.109993,0.069374
2024-07-23,0.000629,-99.6918,-0.765,0.423239,-1.1787,-3.1952,-0.054926,-0.012602,-0.1234,0.8331,-0.11103,-0.045005,0.0754,0.909505,-0.02876,0.090126
2024-07-24,0.000339,-49.9042,-0.8651,0.20274,-0.8706,-5.5513,-0.047697,-0.002964,0.018,0.9255,-0.234863,-0.046071,-0.0212,0.950116,0.040611,0.121845
2024-07-25,-0.000927,10.5508,-0.8282,0.281025,0.1845,-5.738,-0.032687,0.018274,0.0514,1.2,-0.118921,-0.032283,0.5858,0.93535,-0.014766,-0.002915
2024-07-26,0.000879,-192.891,-1.2698,0.242811,-1.7334,-4.2126,-0.026954,-0.005068,-0.124,0.461,-0.109854,-0.025847,0.5311,0.940795,0.005445,0.03129
2024-07-27,0.000356,150.2708,-0.9008,0.432763,0.1037,-0.8148,-0.028866,-0.020029,0.0804,0.913,-0.05896,-0.024564,-0.8259,0.856401,-0.084395,-0.093716
2024-07-28,0.000451,-246.6521,-1.4473,0.295351,-0.9996,-1.7211,-0.004921,0.015675,-0.1998,-0.271,0.002049,0.000555,-2.4169,0.775508,-0.080893,-0.159842
2024-07-29,-0.000722,95.6571,-1.2019,0.25143,1.1471,-3.3472,-0.056528,0.019156,0.1606,0.661,-0.225814,-0.054752,-0.2759,0.927648,0.15214,-0.013147
2024-07-30,-0.0003,471.5641,-0.0812,0.222069,4.8394,2.671,-0.020297,0.029176,0.1362,1.4325,-0.079721,-0.016817,1.0107,0.918072,-0.009576,0.061671
2024-07-31,-0.000511,40.678,0.0176,0.336373,-0.8003,2.7413,-0.065196,-0.043301,-0.0156,1.3101,-0.192582,-0.062483,-0.0201,0.901887,-0.016185,0.126379
2024-08-01,-0.00041,75.7946,0.1946,0.33078,1.1197,3.6765,-0.020914,0.002891,0.1602,2.1666,-0.059322,-0.018841,-0.1661,0.894808,-0.007079,-0.03284
2024-08-02,0.000176,-358.1826,-0.6482,0.287623,-4.3132,1.0967,-0.018969,0.011145,-0.0893,1.6181,-0.065259,-0.018144,-0.866,0.910644,0.015835,-0.007428
2024-08-03,0.001659,-276.0372,-1.2785,0.400927,-1.7213,-0.7282,-0.005467,-0.022593,-0.4061,-0.745,-0.010571,-0.004088,0.1892,0.869352,-0.041291,-0.032535
2024-08-04,0.001009,296.5551,-0.5793,0.412294,0.0999,0.3714,-0.046735,0.012643,0.0029,-0.736,-0.114533,-0.045212,-0.4491,0.865536,-0.003816,-0.029272
2024-08-05,-0.002196,4717.5727,6.9458,0.441413,25.8449,25.0692,-0.005878,0.047091,0.4955,2.0998,-0.021477,-0.008799,-0.8945,0.836427,-0.029109,-0.074217
2024-08-06,-0.000516,-4801.6374,-0.5982,0.342054,-23.8891,-3.6593,-0.01944,-0.036099,-0.2375,0.7161,-0.061161,-0.019976,-0.0176,0.909018,0.072591,0.039666
2024-08-07,0.000375,60.7862,-0.5024,0.314653,-0.4005,-3.2596,-0.043697,-0.023993,0.0186,0.8046,-0.139779,-0.042151,0.8253,0.904429,-0.004589,0.038893
2024-08-08,-0.000366,135.983,-0.2878,0.293583,1.4877,-2.8916,-0.029831,0.004719,0.2218,2.0223,-0.097479,-0.027096,0.0206,0.885217,-0.019212,0.04879
2024-08-09,-9.7e-05,-247.5588,-0.6731,0.353734,-1.2436,0.178,-0.005388,-0.014736,-0.1479,1.1526,-0.008922,-0.00305,0.1806,0.90332,0.018103,-0.005698
2024-08-10,0.002112,-248.7966,-1.0537,0.405602,-2.4476,-0.5483,-0.068566,-0.015353,-0.3666,-0.9479,-0.167508,-0.064937,-2.1259,0.832416,-0.070904,-0.072013
2024-08-11,0.000238,27.4647,-0.9925,0.464884,0.2167,-0.4315,-0.035151,0.01226,0.2195,0.298,-0.070166,-0.031457,-1.8045,0.852918,0.020502,-0.032299
2024-08-12,-0.001468,299.9993,-0.5208,0.421228,2.9103,-23.3661,-0.038295,0.006096,0.3359,2.1487,-0.087415,-0.035628,-0.6076,0.894686,0.041768,-0.008634
2024-08-13,-0.00032,-210.4901,-0.8342,0.370543,-2.1502,-1.6273,0.013038,0.005384,-0.2399,0.7792,0.045723,0.015998,0.1041,0.840694,-0.053992,0.008278
2024-08-14,4.4e-05,85.2163,-0.6972,0.302722,0.631,-0.5957,-0.054388,-0.065795,-0.4753,-1.8813,-0.179675,-0.052502,2.7933,0.902814,0.06212,0.049895
2024-08-15,-0.000708,114.4553,-0.5173,0.314426,0.9867,-1.0968,-0.021907,0.006917,0.1139,-1.2306,-0.065198,-0.019444,1.4652,0.854403,-0.04841,-0.040283
2024-08-16,0.001846,-261.4806,-0.914,0.449546,-2.1921,-2.0453,-0.028397,0.053618,0.2003,-0.1378,-0.058695,-0.025527,-0.079,0.870741,0.016337,0.030047
2024-08-17,0.0013,-61.3126,-1.0008,0.447566,-0.7722,-0.3699,-0.059912,-0.007644,-0.0576,-0.4727,-0.127971,-0.054271,-2.7816,0.787197,-0.083543,-0.115616
2024-08-18,-0.000529,16.3724,-0.9545,0.380322,0.1586,-0.428,-0.054835,0.00409,0.0503,-0.1865,-0.138111,-0.049473,-2.698,0.794317,0.00712,-0.060086
2024-08-19,-0.001394,39.2037,-0.8744,0.36194,0.6972,-2.641,-0.013642,0.015626,0.2268,1.0803,-0.028679,-0.009896,-0.2185,0.864794,0.070477,-0.005947
2024-08-20,0.000139,2.5847,-0.8521,0.351452,-0.2165,-0.7073,-0.061495,0.005083,0.0129,1.1292,-0.174306,-0.057998,-0.616,0.848649,-0.016145,0.061451
2024-08-21,0.000775,92.1114,-0.6943,0.378838,0.0588,-1.2796,-0.053196,-0.006676,-0.1328,0.3736,-0.136106,-0.049669,-0.2264,0.884074,0.035425,0.089757
2024-08-22,0.000162,-125.9849,-0.872,0.362078,-0.3908,-2.657,-0.091823,0.000977,-0.0311,0.1956,-0.258763,-0.090108,-0.0674,0.884121,4.7e-05,0.019327
2024-08-23,-0.000314,44.3904,-0.7964,0.672956,0.2792,-0.1857,-0.077708,0.011016,0.0016,0.1902,-0.114121,-0.075615,0.2583,0.917565,0.033445,0.068917
2024-08-24,0.000501,-67.6915,-0.8881,0.467147,-0.8109,-0.2244,-0.051713,-0.01089,-0.1919,-0.892,-0.113801,-0.051704,0.065,0.869414,-0.048152,-0.01466
2024-08-25,0.001686,-22.2324,-0.9021,0.384283,-0.128,-0.511,-0.04949,0.016931,0.2325,0.4197,-0.131298,-0.048556,-1.3873,0.831471,-0.037942,-0.052649
2024-08-26,-0.001788,115.1612,-0.7083,0.445783,1.3141,0.1059,-0.064616,-0.003128,-0.054,0.1224,-0.144283,-0.062599,-0.7578,0.886061,0.05459,-0.031504
2024-08-27,-0.000191,-9.1441,-0.7056,0.424741,-0.3924,-0.07,-0.045054,-0.010387,-0.0063,0.0872,-0.103106,-0.042174,-0.026,0.879745,-0.006316,0.010332
2024-08-28,-0.000329,-17.1057,-0.7146,0.380789,0.1053,-0.0236,-0.00263,-0.013271,0.1029,0.666,-0.00762,-0.002761,-1.3769,0.827923,-0.051822,-0.003548
2024-08-29,-0.000473,8.1729,-0.6853,0.412364,-0.0524,0.3148,-0.016829,0.012723,-0.1303,-0.07,-0.036316,-0.014484,0.3159,0.883901,0.055978,-0.002161
2024-08-30,0.00054,-29.5645,-0.7194,0.457467,-0.436,-0.4003,-0.106499,0.005409,0.0114,-0.0006,-0.235768,-0.104458,0.6914,0.887082,0.003181,0.007336
2024-08-31,0.001915,-74.4169,-0.8191,0.488582,-0.5604,-0.1498,-0.246832,-0.005002,-0.0496,-0.2702,-0.514419,-0.242043,-1.8437,0.848296,-0.038786,0.020373
2024-09-01,0.000243,-6.6691,-0.8107,0.528531,-0.0072,-0.029,-0.158975,-0.007278,0.0971,0.2929,-0.302058,-0.154832,-0.9794,0.859342,0.011046,-0.024559
2024-09-02,-0.001798,354.2752,-0.2496,0.413072,2.973,1.6299,-0.083853,0.005936,0.0608,0.6352,-0.203129,-0.080528,0.5361,0.855962,-0.00338,-0.03112
2024-09-03,-0.000797,-228.3075,-0.5891,0.588435,-1.6819,0.3404,0.006689,0.016892,0.0507,0.9236,0.018004,0.010354,1.2771,0.88386,0.027899,0.035564
2024-09-04,8e-05,211.8487,-0.2307,0.441339,1.3323,1.5675,-0.085044,-0.004712,0.0704,1.3179,-0.194186,-0.082705,0.0662,0.877616,-0.006244,0.018274
2024-09-05,-0.00033,33.3277,-0.1576,0.294871,0.4515,2.0714,-0.046693,-0.021333,0.0214,1.4181,-0.156685,-0.043872,0.5747,0.864993,-0.012623,0.009032
2024-09-06,-0.000142,336.6618,0.4032,0.419739,0.8552,3.3625,-0.032759,0.011337,-0.0542,1.0918,-0.073354,-0.02946,0.539,0.864216,-0.000777,-0.019645
2024-09-07,0.000138,-604.9744,-0.595,0.47605,-2.8735,1.0495,-0.081102,-0.006085,-0.0243,0.939,-0.17146,-0.078252,0.0457,0.842726,-0.02149,-0.03489
2024-09-08,0.000876,-60.0568,-0.6789,0.34718,-0.6604,0.3962,-0.021837,0.01669,-0.2297,-0.3378,-0.053438,-0.017601,-1.0157,0.840029,-0.002697,-0.024964
2024-09-09,-0.000968,361.414,-0.0603,0.51078,2.6094,0.0326,-0.066523,-0.027262,0.2171,0.8602,-0.128388,-0.063841,0.2863,0.882062,0.042033,0.017846
2024-09-10,-0.001207,85.9181,0.1085,0.467721,1.4754,3.1899,-0.036894,-0.022968,-0.0746,0.4398,-0.075651,-0.034385,0.4599,0.892061,0.01,0.049335
2024-09-11,0.000927,-262.8618,-0.328,0.609928,-2.2639,-0.4063,-0.074898,0.006602,-0.1391,-0.3281,-0.120641,-0.071962,1.854,0.891564,-0.000497,0.051535
2024-09-12,-6.4e-05,94.5237,-0.1509,0.436734,0.4936,-0.3642,-0.130787,0.014364,0.2023,0.7791,-0.303557,-0.127624,0.7224,0.860612,-0.030952,-0.02145
2024-09-13,2.6e-05,-66.6001,-0.2653,0.352687,-0.6118,-1.8312,0.05645,0.025821,0.0015,0.7695,0.18148,0.060748,1.8523,0.845107,-0.015505,-0.046954
2024-09-14,2.9e-05,-155.768,-0.5348,0.566658,-0.9469,0.0954,-0.018224,-0.004456,-0.1157,0.1215,-0.024636,-0.01351,-1.2282,0.825464,-0.019643,-0.0661
2024-09-15,0.000778,14.5081,-0.4986,0.33796,-0.1792,0.5766,-0.063709,0.034513,-0.0195,0.0106,-0.184147,-0.058964,-0.7609,0.842149,0.016685,-0.018462
2024-09-16,-0.000675,554.0288,0.4816,0.35386,5.3065,3.2737,-0.098064,-0.023705,0.3401,1.8403,-0.286187,-0.095599,-0.3981,0.832106,-0.010043,-0.013001
2024-09-17,-0.000468,166.6228,0.772,0.354892,-1.3803,0.4179,-0.039928,-0.009383,-0.1858,0.8144,-0.107779,-0.036541,0.1474,0.86828,0.036174,0.042815
2024-09-18,-0.000181,-16.8791,0.7466,0.430899,2.9237,5.6056,-0.026005,-0.026048,0.2959,2.3168,-0.055617,-0.023198,0.1202,0.880838,0.012559,0.038689
2024-09-19,-0.000384,794.2262,2.0729,0.6066,8.5102,13.6222,-0.127546,-0.003385,0.1047,2.7626,-0.20985,-0.124149,0.8354,0.876877,-0.003961,0.044771
2024-09-20,-0.000282,-34.9768,1.9445,0.35643,-2.0246,12.2094,-0.016347,-0.013121,-0.0541,2.508,-0.038631,-0.013111,0.5255,0.868476,-0.008401,0.000196
2024-09-21,-0.00022,-294.2315,1.413,0.431342,-3.4103,9.746,-0.072237,-0.015501,0.0756,2.776,-0.167409,-0.068676,-0.6799,0.808923,-0.059553,-0.071915
2024-09-22,0.000496,-243.7142,0.9911,0.488297,-0.6873,9.238,-0.046846,0.014982,-0.0654,2.3349,-0.09112,-0.042547,-0.6858,0.809568,0.000645,-0.067309
2024-09-23,0.000115,1126.4941,2.7082,0.410196,11.9453,15.8768,-0.017599,-0.00468,0.0341,2.4067,-0.036707,-0.014441,0.6728,0.866952,0.057384,-0.001524
2024-09-24,-0.000147,162.2431,2.7998,0.401785,0.7749,18.032,-0.05336,0.004551,-0.0919,1.9119,-0.131838,-0.051076,0.6127,0.879274,0.012322,0.070351
2024-09-25,-0.000662,-110.2749,2.5129,0.349353,-1.9987,13.1096,0.003975,-0.00326,-0.0448,1.6454,0.018815,0.006293,0.8234,0.875145,-0.004129,0.065578
2024-09-26,0.001026,-200.4905,2.136,0.364052,-2.824,1.7754,-0.033516,0.02189,-0.0817,1.2174,-0.085447,-0.029446,-0.0489,0.83988,-0.035266,-0.027072
2024-09-27,-0.000789,-553.0358,1.3169,0.355311,-5.2521,-1.4522,-0.039376,0.013786,-0.2015,0.2077,-0.104495,-0.035317,0.9434,0.864156,0.024276,-0.015118
2024-09-28,0.001384,-784.0244,0.203,0.348803,-6.2216,-4.2634,-0.01995,0.01172,-0.1191,-0.4079,-0.044244,-0.014429,-0.577,0.813708,-0.050449,-0.061438
2024-09-29,-0.00033,24.9281,0.2345,0.391417,0.1717,-3.4044,-0.040461,-0.025113,0.0604,-0.1061,-0.095166,-0.034906,-0.1996,0.78907,-0.024637,-0.05081
2024-09-30,3.3e-05,399.8618,0.7853,0.386217,3.2021,-12.1476,-0.034317,0.011204,0.1037,0.4121,-0.083641,-0.031207,0.3775,0.893648,0.104577,0.029491
2024-10-01,-0.000255,776.3107,1.827,0.385898,6.5604,-6.3621,-0.074535,0.070588,-0.2016,-0.6124,-0.189608,-0.069731,0.5374,0.873695,-0.019953,0.059987
2024-10-02,0.000273,-761.728,0.766,0.415424,-9.434,-13.7974,-0.107138,-0.044554,0.1508,0.1483,-0.259509,-0.103077,1.0556,0.869563,-0.004132,0.080493
2024-10-03,0.000553,-378.6316,0.2477,0.359108,-0.6355,-11.6089,-0.024591,-0.009997,0.0023,0.1495,-0.063001,-0.021617,-0.1895,0.870341,0.000778,-0.023306
2024-10-04,-0.000607,-153.1916,0.0296,0.349804,-1.2326,-7.5894,-0.046938,0.008699,0.0211,0.2397,-0.130212,-0.043528,-0.582,0.870214,-0.000127,-0.003481
2024-10-05,0.000379,-84.0562,-0.0929,0.224928,-0.7414,-2.1093,-0.023437,-0.019251,0.1252,0.8801,-0.095507,-0.020058,-1.1852,0.865422,-0.004792,-0.004142
2024-10-06,-0.000531,254.6517,0.2529,0.380047,1.9863,-0.2947,0.01074,-0.002563,0.1163,1.4568,0.044073,0.015559,-1.6757,0.755413,-0.110009,-0.114928
2024-10-07,-0.000437,1431.7267,2.1509,0.404239,8.0493,4.5525,-0.054095,-0.00651,-0.0064,1.3887,-0.130781,-0.050588,0.6273,0.853733,0.09832,-0.016481
2024-10-08,-1.4e-05,-175.8609,1.8548,0.434761,2.4445,0.4366,-0.065553,-0.0021,0.0252,1.4815,-0.149144,-0.062084,0.6641,0.837282,-0.016451,-0.02814
2024-10-09,-0.000344,256.2472,2.1123,0.283489,1.9531,11.8237,-0.065812,-0.005897,-0.2216,0.322,-0.232234,-0.062333,0.649,0.866336,0.029055,0.110923
2024-10-10,0.000531,-982.1312,0.829,0.369581,-7.8814,4.5778,0.007577,0.02697,0.116,0.9066,0.031176,0.010993,0.7936,0.852122,-0.014214,-0.001611
2024-10-11,-0.000284,642.8727,1.6098,0.307349,4.3662,10.1766,-0.002529,-0.03852,-0.0796,0.471,0.000162,4.8e-05,0.8906,0.896032,0.04391,0.058751
2024-10-12,9.1e-05,-654.8964,0.7624,0.440256,-5.7962,5.1218,-0.027096,0.011425,-0.0528,0.1809,-0.050916,-0.021337,0.6973,0.813229,-0.082804,-0.053107
2024-10-13,0.000259,-184.806,0.5237,0.475593,0.7264,3.8619,-0.016422,0.017408,0.1462,0.9427,-0.021382,-0.009624,-0.6851,0.775107,-0.038121,-0.077015
2024-10-14,0.000119,934.5344,1.663,0.408499,6.6041,2.4167,-0.072118,-0.006966,-0.2018,-0.1295,-0.165916,-0.064247,0.6806,0.84308,0.067973,-0.052952
2024-10-15,-0.000582,-303.2786,1.2635,0.394871,-2.0735,-2.1013,-0.069894,0.006634,-0.0527,-0.3956,-0.172553,-0.065395,1.4028,0.877252,0.034172,0.064023
2024-10-16,0.000639,-358.5027,0.8133,0.485096,-2.3177,-6.3721,0.073865,0.014137,0.0477,-0.1308,0.167653,0.078706,0.3203,0.872783,-0.004469,0.097676
2024-10-17,0.000757,619.3779,1.5365,0.313075,4.9519,6.4612,-0.032078,-0.07383,-0.0903,-0.608,-0.095292,-0.028394,0.398,0.875797,0.003015,0.032717
2024-10-18,-0.000868,406.7696,1.9612,0.437077,4.7093,6.8043,-0.080345,-0.038376,0.0695,-0.2407,-0.180334,-0.076033,0.9144,0.873915,-0.001883,-0.003337
2024-10-19,0.000355,-1227.8431,0.4907,0.336028,-13.6938,-1.0933,-0.071961,0.062778,-0.1997,-1.2867,-0.207348,-0.065904,0.1306,0.840277,-0.033638,-0.032506
2024-10-20,-7.2e-05,-294.4243,0.1358,0.595139,-0.6056,-2.4253,-0.031152,0.080702,0.0537,-0.9821,-0.044346,-0.025625,-0.0984,0.852083,0.011807,-0.023714
2024-10-21,-0.000222,-61.0585,0.058,0.29795,-0.2463,-9.2757,-0.031073,-0.025985,-0.0194,-1.0719,-0.089143,-0.025131,0.466,0.870579,0.018496,-0.003336
2024-10-22,0.000493,165.9399,0.2477,0.313634,0.4214,-6.7808,-0.014643,-0.019645,0.0357,-0.8745,-0.03518,-0.010471,0.8983,0.856196,-0.014383,0.01592
2024-10-23,-0.000676,237.4911,0.5194,0.385305,-0.1364,-4.5994,-0.044989,0.000951,-0.0277,-1.0038,-0.111951,-0.041355,0.7235,0.866065,0.009869,0.013982
2024-10-24,0.000213,-277.7399,0.1789,0.339053,1.3501,-8.2012,-0.021479,-0.004153,0.1089,-0.4388,-0.050987,-0.016354,0.3758,0.852831,-0.013234,-0.017748
2024-10-25,0.00101,-210.6071,-0.0781,0.547365,-3.1749,-16.0854,0.012922,0.017416,-0.0099,-0.4879,0.029583,0.015901,0.0896,0.922693,0.069862,0.066497
2024-10-26,-0.000883,-237.5366,-0.369,0.432507,-1.5348,-3.9264,0.012233,-0.009738,-0.0321,-0.6683,0.040508,0.016836,-0.3317,0.848668,-0.074024,-0.017397
2024-10-27,0.002394,19.6743,-0.3506,0.424267,0.6324,-2.6883,-0.018017,0.013831,0.0281,-0.52,-0.030537,-0.012351,-1.6224,0.828346,-0.020322,-0.024485
2024-10-28,-0.001369,463.0031,0.2024,0.379304,4.8557,2.4137,-0.019,-0.002641,0.0508,-0.2473,-0.039881,-0.014564,0.142,0.884796,0.05645,-0.037897
2024-10-29,-0.001122,192.264,0.4271,0.337438,1.0435,3.0357,-0.038257,-0.007578,-0.1267,-0.8986,-0.103125,-0.033254,2.3689,0.890488,0.005693,0.04182
2024-10-30,0.000376,110.5558,0.5523,0.404159,0.3781,3.5501,-0.03969,-0.007689,0.2568,0.4551,-0.106528,-0.040594,-2.2032,0.814923,-0.075566,-0.013423
2024-10-31,0.000488,-304.1922,0.1799,0.408645,-2.8182,-0.6182,-0.007584,0.004401,-0.1393,-0.2696,-0.00961,-0.003782,-0.2988,0.87306,0.058137,-0.011736
2024-11-01,-0.000357,-167.4378,-0.0304,0.429035,-2.1283,0.4283,-0.068101,0.007342,-0.0045,-0.3122,-0.157007,-0.065223,0.1792,0.884558,0.011498,-0.00593
2024-11-02,-7.9e-05,-333.0579,-0.4329,0.383141,-2.62,-0.6569,-0.045185,-0.008372,-0.0297,-0.4907,-0.111051,-0.040639,-0.2423,0.854067,-0.030491,0.039144
2024-11-03,-1.2e-05,-54.158,-0.5222,0.354925,-0.0244,-1.3138,-0.035205,-0.007344,-0.0754,-0.8796,-0.086611,-0.029092,-0.5231,0.849083,-0.004984,-0.023977
2024-11-04,0.000294,114.2552,-0.3601,0.381848,1.0754,-5.094,-0.058863,0.006201,0.2047,0.2268,-0.147987,-0.054229,0.0056,0.876513,0.02743,-0.008045
2024-11-05,-0.000256,117.6148,-0.1936,0.37892,0.5826,-5.5549,-0.037279,0.009036,-0.0475,-0.0325,-0.094833,-0.034783,0.2867,0.895482,0.018969,0.041415
2024-11-06,-0.000587,1512.9904,1.9378,0.50005,13.7615,7.8286,-0.039759,0.009946,0.0981,0.5089,-0.07526,-0.035987,-0.0636,0.86952,-0.025962,0.020437
2024-11-07,-0.000128,-446.2832,1.2722,0.424146,-2.186,8.4608,-0.052285,0.007618,-0.1384,-0.2409,-0.123098,-0.04933,-0.0366,0.850454,-0.019067,-0.02606
2024-11-08,-0.000569,-342.6996,0.7694,0.39934,-3.8923,6.6968,-0.011917,0.002478,-0.0301,-0.4267,-0.01939,-0.007419,0.4918,0.881531,0.031077,-0.013952
2024-11-09,0.000503,-448.9752,0.1198,0.711122,-3.9076,5.4092,-0.016407,-0.00365,0.0567,-0.1175,-0.015892,-0.011007,-0.5148,0.882,0.000469,0.01248
2024-11-10,-0.00011,805.8081,1.2412,0.505131,6.1175,11.5511,-0.097819,0.005493,-0.0346,-0.2947,-0.188417,-0.091337,0.828,0.883256,0.001256,0.032802
2024-11-11,9.9e-05,860.7276,2.3593,0.539378,4.6834,15.1591,-0.021388,-0.010221,-0.0985,-0.8347,-0.028205,-0.014393,0.0576,0.844742,-0.038513,-0.036788
2024-11-12,-0.00088,421.2103,2.7805,0.411459,8.2261,22.8025,0.020112,0.013661,0.0754,-0.4569,0.064952,0.025241,0.913,0.882262,0.037519,0.000262
2024-11-13,0.000839,1677.3351,4.3805,0.430035,5.5062,14.5472,-0.06461,-0.028509,0.0594,-0.1372,-0.148148,-0.059792,0.4856,0.857629,-0.024633,-0.025627
2024-11-14,-0.00043,-1567.7455,2.428,0.356903,-3.8498,12.8834,-0.111835,0.023708,-0.0576,-0.4898,-0.316862,-0.106139,1.5419,0.858969,0.00134,0.014226
2024-11-15,0.000176,-1186.3096,1.0502,0.378019,-12.4952,4.2806,-0.109028,-0.018336,-0.0494,-0.7986,-0.290146,-0.103871,2.1164,0.862437,0.003468,-0.019824
2024-11-16,-0.000131,-653.2967,0.2904,0.488718,-4.8665,3.3217,0.007951,0.019665,-0.0591,-1.1542,0.031196,0.014425,0.9384,0.839462,-0.022975,-0.018167
2024-11-17,0.000505,-284.5148,-0.0484,0.455025,-3.0421,-5.838,-0.038759,0.007333,0.0066,-1.0921,-0.071857,-0.030975,0.1583,0.840521,0.001059,-0.018447
2024-11-18,1.7e-05,387.6541,0.3858,0.439471,2.4256,-8.0958,-0.096265,0.003928,0.0678,-0.6722,-0.21281,-0.089259,1.3383,0.875485,0.034964,0.013048
2024-11-19,3.1e-05,86.8992,0.4725,0.400607,0.3074,-16.0144,-0.068846,-0.006114,0.0049,-0.6392,-0.172999,-0.064783,0.1933,0.843518,-0.031968,0.004056
2024-11-20,-0.000217,-198.3347,0.2267,0.443658,-1.0693,-22.5899,-0.043714,-0.009956,-0.1008,-1.2269,-0.084269,-0.035742,1.7263,0.87362,0.030102,0.033098
2024-11-21,0.000184,378.143,0.6552,0.411977,2.3667,-16.3734,-0.022217,0.008802,-0.008,-1.2575,-0.043839,-0.016976,1.7375,0.872664,-0.000956,-0.002822
2024-11-22,6.7e-05,-401.5032,0.1654,0.439603,-1.6086,-5.4868,-0.079986,-0.006695,-0.0161,-1.3642,-0.185799,-0.077711,-0.1045,0.869386,-0.003278,0.025868
2024-11-23,0.000181,63.1656,0.2258,0.398859,-0.4459,-1.0662,-0.07338,0.018379,0.0828,-0.8632,-0.193327,-0.069864,-1.6648,0.769733,-0.099653,-0.103887
2024-11-24,-0.000322,-427.1197,-0.3015,0.405676,-2.9831,-1.0071,-0.0585,0.010203,0.0293,-0.6892,-0.127965,-0.048243,-0.4298,0.823896,0.054163,-0.048768
2024-11-25,0.000129,380.1642,0.1462,0.470905,2.9757,-0.457,-0.06311,-0.028613,-0.0765,-1.1308,-0.130148,-0.05902,0.6735,0.897686,0.07379,0.0283
2024-11-26,0.0002,-216.309,-0.1329,0.472062,-1.9195,-2.6839,-0.042604,-0.007875,0.0263,-0.9605,-0.082746,-0.037723,1.6978,0.892382,-0.005304,0.122649
2024-11-27,-0.000256,381.5245,0.3237,0.434226,3.8061,2.1914,-0.057351,0.017339,-0.0504,-1.2445,-0.126966,-0.05305,2.0322,0.899085,0.006703,0.075189
2024-11-28,-0.00017,-450.6034,-0.2534,0.493751,-4.319,-4.4942,-0.044225,0.01242,-0.0375,-1.4421,-0.085438,-0.040814,0.6955,0.888743,-0.010341,-0.008942
2024-11-29,0.000354,16.2808,-0.2497,0.395762,-0.115,-3.0006,-0.00418,0.011074,0.0566,-1.1128,-0.005062,-0.001933,0.7561,0.904718,0.015974,0.012336
2024-11-30,1e-05,-29.1159,-0.3043,0.44181,0.1737,-2.381,-0.031396,-0.000885,0.042,-0.8632,-0.061315,-0.02576,0.5485,0.859099,-0.045619,-0.039986
2024-12-01,-0.000166,387.1406,0.1828,0.465425,3.6485,4.2506,0.006074,0.007183,0.0238,-0.717,0.029412,0.012926,0.1313,0.832794,-0.026305,-0.055949
2024-12-02,0.000216,1351.7862,1.8863,0.453639,6.6804,7.9553,-0.034487,-0.019814,-0.0009,-0.7101,-0.070762,-0.030916,2.2735,0.900082,0.067288,-0.004635
2024-12-03,-0.000124,-32.8075,1.7911,0.52186,3.0159,12.8907,-0.036188,0.01226,0.0068,-0.6567,-0.063597,-0.032095,2.3729,0.898391,-0.001692,0.039292
2024-12-04,-0.000183,-56.1311,1.6731,0.525572,0.3076,9.3922,-0.038377,-0.008044,-0.0117,-0.7075,-0.070548,-0.035519,1.0339,0.887427,-0.010964,0.054632
2024-12-05,0.000346,-290.8917,1.2748,0.41538,-0.5849,13.1263,-0.059452,-0.004825,-0.0557,-1.0049,-0.141778,-0.055505,0.5648,0.874306,-0.013121,-0.025777
2024-12-06,8e-05,-170.366,1.0395,0.387941,-3.4381,9.8031,-0.030384,-0.001464,0.024,-0.8518,-0.072965,-0.026897,0.5821,0.896121,0.021816,-0.002269
2024-12-07,0.000266,-850.441,-0.0544,0.412618,-6.0604,3.5691,0.007404,0.005567,-0.0672,-1.2256,0.03512,0.013737,0.4531,0.863504,-0.032617,-0.023922
