block_date,deposit_tx_count,deposit_withdrawal_ratio,exchange_volume_ratio,mega_whale_ratio,mega_whale_tx_count,mega_whale_volume_eth,net_flow_ma7,non_exchange_ratio,non_exchange_tx_count,non_exchange_volume_eth,std_whale_tx_size_eth,whale_exchange_deposits_eth,whale_exchange_withdrawals_eth,whale_net_exchange_flow_eth,whale_tx_count,whale_volume_eth,withdrawal_tx_count
2024-02-20 00:00:00+00:00,24,1.8761,0.3633,1.0,122,777166.6119,-64739.3489,0.6367,79,494848.2446,6906.462139,184159.6628,98158.7044,-86000.9584,122,777166.6119,19
2024-02-21 00:00:00+00:00,22,1.1567,0.3237,1.0,116,624731.1051,-19727.0702,0.6763,79,422514.358,5021.701982,108453.4224,93763.3248,-14690.0976,116,624731.1051,15
2024-02-22 00:00:00+00:00,20,1.3208,0.3988,1.0,99,489096.6021,-20433.0896,0.6012,67,294066.8381,4682.728443,110994.3336,84035.4304,-26958.9032,99,489096.6021,12
2024-02-23 00:00:00+00:00,21,0.8874,0.4234,1.0,93,391899.621,-16231.2926,0.5766,61,225951.7759,5064.564679,78025.1946,87922.6504,9897.4558,93,391899.621,11
2024-02-24 00:00:00+00:00,12,1.0464,0.3407,1.0,67,286623.4751,-16235.2069,0.6593,47,188971.6223,4531.016568,49933.2234,47718.6295,-2214.5939,67,286623.4751,8
2024-02-25 00:00:00+00:00,25,0.9513,0.5428,1.0,78,363872.5559,-15661.9025,0.4572,41,166359.1291,5942.762847,96293.5176,101219.9092,4926.3916,78,363872.5559,12
2024-02-26 00:00:00+00:00,31,1.5589,0.384,1.0,127,605340.4716,-23686.9107,0.616,79,372890.1816,3665.622306,141608.9798,90841.3102,-50767.6696,127,605340.4716,17
2024-02-27 00:00:00+00:00,33,1.4699,0.5668,1.0,144,800972.7119,-23740.3902,0.4332,81,346993.9531,9744.088877,270177.0366,183801.7221,-86375.3145,144,800972.7119,30
2024-02-28 00:00:00+00:00,31,1.4011,0.3821,1.0,151,838076.5016,-29285.1697,0.6179,101,517815.6201,6091.574014,186882.2177,133378.6638,-53503.5539,151,838076.5016,19
2024-02-29 00:00:00+00:00,33,1.7033,0.3766,1.0,150,544368.0037,-33053.5249,0.6234,104,339360.8171,2958.671005,129172.2882,75834.8984,-53337.3898,150,544368.0037,13
2024-03-01 00:00:00+00:00,22,1.3143,0.3288,1.0,120,546886.5211,-37955.5983,0.6712,86,367092.8125,4275.864341,102105.3834,77688.3252,-24417.0582,120,546886.5211,12
2024-03-02 00:00:00+00:00,13,0.9688,0.4151,1.0,85,359205.4634,-37302.0778,0.5849,52,210082.6759,6239.140651,73381.3689,75741.4186,2360.0496,85,359205.4634,20
2024-03-03 00:00:00+00:00,24,1.1926,0.5063,0.9749,89,309185.4919,-40021.0136,0.4937,61,156577.9396,3343.169888,87344.5565,73238.3973,-14106.1592,97,317160.8933,12
2024-03-04 00:00:00+00:00,23,0.9163,0.4502,1.0,131,543527.7651,-31241.7635,0.5498,84,298820.6546,3498.104804,117010.0147,127697.0957,10687.0811,131,543527.7651,24
2024-03-05 00:00:00+00:00,41,2.282,0.3781,1.0,169,939732.8566,-38729.4891,0.6219,112,584421.0857,4686.288595,247050.582,108261.1888,-138789.3932,169,939732.8566,16
2024-03-06 00:00:00+00:00,30,0.4687,0.5017,1.0,148,987340.4991,-5487.0869,0.4983,95,492028.1318,16571.003297,158059.553,337252.8143,179193.2612,148,987340.4991,23
2024-03-07 00:00:00+00:00,24,1.0738,0.3889,1.0,122,678376.25,791.8572,0.6111,72,414568.8612,4629.902254,136596.0847,127211.304,-9384.7807,122,678376.25,26
2024-03-08 00:00:00+00:00,32,1.0015,0.3606,1.0,143,727710.8957,4251.1912,0.6394,80,465278.3842,10931.445493,131317.116,131115.3955,-201.7204,143,727710.8957,31
2024-03-09 00:00:00+00:00,14,0.8128,0.4419,1.0,79,359761.7476,6258.7832,0.5581,46,200800.2262,5294.427332,71274.164,87687.3575,16413.1935,79,359761.7476,19
2024-03-10 00:00:00+00:00,17,0.8033,0.5962,1.0,85,369781.7272,11710.4111,0.4038,50,149310.0617,4040.906869,98208.2147,122263.4507,24055.236,85,369781.7272,18
2024-03-11 00:00:00+00:00,27,3.1513,0.5042,1.0,125,766613.4733,-18429.673,0.4958,85,380115.3949,13620.324058,293395.7929,93102.2856,-200293.5073,125,766613.4733,13
2024-03-12 00:00:00+00:00,31,4.1578,0.5011,1.0,122,848889.0999,-35806.0291,0.4989,80,423522.9931,14573.986313,342894.9966,82471.1102,-260423.8864,122,848889.0999,11
2024-03-13 00:00:00+00:00,22,1.373,0.2329,1.0,111,1028713.1828,-66784.1456,0.7671,78,789140.4258,25965.617623,138613.1555,100959.6016,-37653.5539,111,1028713.1828,11
2024-03-14 00:00:00+00:00,30,2.212,0.359,1.0,136,669736.5868,-78405.5427,0.641,94,429274.7133,4462.033904,165598.2171,74863.6564,-90734.5607,136,669736.5868,12
2024-03-15 00:00:00+00:00,34,1.2325,0.438,1.0,138,648597.0896,-82602.8624,0.562,85,364517.5542,3584.596469,156831.2466,127248.2888,-29582.9578,138,648597.0896,19
2024-03-16 00:00:00+00:00,30,1.3042,0.5622,1.0,95,408640.1386,-89280.4154,0.4378,45,178910.9112,4562.213591,130029.4527,99699.7747,-30329.678,95,408640.1386,20
2024-03-17 00:00:00+00:00,24,2.2198,0.333,1.0,95,410235.7456,-100110.6702,0.667,65,273619.3393,5632.15733,94186.4768,42429.9295,-51756.5473,95,410235.7456,6
2024-03-18 00:00:00+00:00,31,1.2951,0.4295,1.0,119,696199.4865,-76989.5678,0.5705,68,397196.8472,5000.077799,168724.2147,130278.4246,-38445.7901,119,696199.4865,20
2024-03-19 00:00:00+00:00,45,1.9607,0.4426,1.0,152,738351.6306,-54933.811,0.5574,95,411579.6411,3665.576033,216402.7894,110369.2002,-106033.5892,152,738351.6306,12
2024-03-20 00:00:00+00:00,34,1.2436,0.469,1.0,151,869135.7594,-55877.8527,0.531,98,461514.9864,4176.185693,225941.3094,181679.4637,-44261.8457,151,869135.7594,19
2024-03-21 00:00:00+00:00,34,1.4777,0.4779,1.0,129,535109.1882,-49958.9927,0.5221,77,279394.4668,4145.38819,152508.631,103206.0904,-49302.5406,129,535109.1882,18
2024-03-22 00:00:00+00:00,27,3.1106,0.4565,1.0,112,486845.867,-62033.7971,0.5435,75,264611.8262,3782.414348,168170.3146,54063.7262,-114106.5885,112,486845.867,10
2024-03-23 00:00:00+00:00,15,0.9444,0.5033,1.0,73,267371.8051,-57151.6516,0.4967,47,132814.7738,3845.925789,65355.8454,69201.1858,3845.3404,73,267371.8051,11
2024-03-24 00:00:00+00:00,22,1.5069,0.5519,1.0,71,213596.5223,-53163.3438,0.4481,39,95705.3884,3072.586354,70864.7633,47026.3706,-23838.3927,71,213596.5223,10
2024-03-25 00:00:00+00:00,25,1.6091,0.3903,1.0,115,575647.6714,-55164.4128,0.6097,78,350973.1401,4502.902407,138563.9024,86110.6289,-52453.2735,115,575647.6714,12
2024-03-26 00:00:00+00:00,16,2.25,0.4684,1.0,110,698080.1858,-57980.9228,0.5316,84,371133.8225,14487.002168,226347.761,100598.6023,-125749.1588,110,698080.1858,10
2024-03-27 00:00:00+00:00,27,1.3193,0.4011,1.0,118,768494.4836,-57721.1942,0.5989,75,460226.2892,6626.803523,175355.9701,132912.2243,-42443.7458,118,768494.4836,16
2024-03-28 00:00:00+00:00,23,1.168,0.3467,1.0,119,466886.1134,-52469.9577,0.6533,83,305019.0246,3589.571456,87205.4868,74661.6019,-12543.8849,119,466886.1134,13
2024-03-29 00:00:00+00:00,13,0.8188,0.4053,1.0,89,435955.4389,-33654.7974,0.5947,62,259248.4999,4817.252629,79553.7026,97153.2363,17599.5337,89,435955.4389,14
2024-03-30 00:00:00+00:00,16,1.9633,0.416,1.0,74,270124.6889,-39422.3346,0.584,52,157763.0749,2962.057483,74444.517,37917.097,-36527.42,74,270124.6889,6
2024-03-31 00:00:00+00:00,16,1.2231,0.4799,1.0,72,262743.5555,-37824.2286,0.5201,47,136660.839,4211.759467,69367.1839,56715.5326,-12651.6512,72,262743.5555,9
2024-04-01 00:00:00+00:00,20,1.9226,0.3459,1.0,107,556753.5866,-39014.8278,0.6541,77,364196.3721,6456.19712,126672.341,65884.8735,-60787.4675,107,556753.5866,10
2024-04-02 00:00:00+00:00,30,1.2709,0.499,1.0,111,665701.9082,-26711.5345,0.501,68,333490.6299,4791.620045,185918.6919,146292.5864,-39626.1055,111,665701.9082,13
2024-04-03 00:00:00+00:00,27,1.4035,0.503,1.0,99,469156.3501,-26308.2906,0.497,57,233153.7299,4072.102751,137811.8294,98190.7908,-39621.0386,99,469156.3501,15
2024-04-04 00:00:00+00:00,21,1.3694,0.3387,1.0,99,608139.5114,-29103.7881,0.6613,66,402149.9621,5670.705571,119050.9585,86938.5908,-32112.3677,99,608139.5114,12
2024-04-05 00:00:00+00:00,19,1.1744,0.3578,1.0,95,382268.3409,-33185.2007,0.6422,65,245477.1759,4621.105986,73880.7598,62910.4051,-10970.3546,95,382268.3409,11
2024-04-06 00:00:00+00:00,12,1.7413,0.3276,1.0,55,201688.3858,-30519.4472,0.6724,34,135616.0368,6838.209634,41969.7472,24102.6018,-17867.1454,55,201688.3858,9
2024-04-07 00:00:00+00:00,14,1.7751,0.5645,0.9879,73,326887.746,-36164.3743,0.4355,47,144110.3978,10418.348784,119471.7367,67305.5958,-52166.1409,77,330887.7304,16
2024-04-08 00:00:00+00:00,24,1.2728,0.3746,1.0,120,560983.7748,-31084.0819,0.6254,76,350848.6229,4238.124219,117680.2863,92454.8656,-25225.4207,120,560983.7748,20
2024-04-09 00:00:00+00:00,17,1.0192,0.327,1.0,106,710568.1758,-25738.1853,0.673,77,478197.1369,4798.248447,117287.9342,115083.1047,-2204.8295,106,710568.1758,12
2024-04-10 00:00:00+00:00,18,1.2043,0.3872,1.0,89,395701.6653,-22106.2854,0.6128,62,242498.1668,4146.936134,83700.6188,69502.8797,-14197.739,89,395701.6653,9
2024-04-11 00:00:00+00:00,17,0.9787,0.48,1.0,81,536943.1213,-17121.6404,0.52,48,279196.0592,4443.477342,127483.4573,130263.6048,2780.1475,81,536943.1213,16
2024-04-12 00:00:00+00:00,30,1.9087,0.5407,1.0,102,420623.2082,-25704.9939,0.4593,59,193175.6897,3623.221667,149250.674,78196.8445,-71053.8296,102,420623.2082,13
2024-04-13 00:00:00+00:00,33,2.0343,0.5933,1.0,102,670487.5347,-42523.4651,0.4067,55,272693.9609,8612.144394,266695.0085,131098.5653,-135596.4432,102,670487.5347,14
2024-04-14 00:00:00+00:00,22,1.1271,0.5022,1.0,96,393850.2002,-36759.2165,0.4978,61,196047.9541,3917.867854,104809.3234,92992.9227,-11816.4007,96,393850.2002,13
2024-04-15 00:00:00+00:00,23,1.305,0.4142,1.0,107,612031.6723,-37947.2528,0.5858,68,358528.5116,4940.887608,143522.4178,109980.7429,-33541.6749,107,612031.6723,16
2024-04-16 00:00:00+00:00,22,1.44,0.3758,1.0,92,435466.7701,-41848.1231,0.6242,60,271825.4359,4361.030684,96576.128,67065.2062,-29510.9217,92,435466.7701,10
2024-04-17 00:00:00+00:00,12,0.4898,0.3766,1.0,96,431025.0913,-31877.9782,0.6234,73,268700.5895,4387.836933,53365.6132,108958.8886,55593.2754,96,431025.0913,11
2024-04-18 00:00:00+00:00,14,1.202,0.6659,1.0,126,664555.9503,-38075.1459,0.3341,40,222061.2123,13549.081033,241547.3824,200947.3556,-40600.0268,126,664555.9503,72
2024-04-19 00:00:00+00:00,33,1.9286,0.4214,1.0,110,499805.1353,-37464.1892,0.5786,64,289205.1617,4399.658432,138688.5532,71911.4204,-66777.1328,110,499805.1353,13
2024-04-20 00:00:00+00:00,18,1.1239,0.5864,1.0,53,187689.4899,-19010.5306,0.4136,27,77622.6441,3562.33292,58243.8393,51823.0064,-6420.8329,53,187689.4899,8
2024-04-21 00:00:00+00:00,6,0.7957,0.4349,0.9681,46,147154.3185,-16248.1787,0.5651,35,85903.5327,3702.237964,29289.102,36809.1648,7520.0627,51,152001.7995,10
2024-04-22 00:00:00+00:00,20,1.4709,0.4816,1.0,72,340226.851,-15917.3689,0.5184,44,176366.4998,3896.920782,97543.1786,66317.1726,-31226.006,72,340226.851,8
2024-04-23 00:00:00+00:00,13,1.0862,0.3822,1.0,77,351794.9986,-12494.9958,0.6178,55,217339.2885,4666.727336,70005.0101,64450.7,-5554.3102,77,351794.9986,9
2024-04-24 00:00:00+00:00,16,1.2643,0.4225,1.0,91,398331.839,-23243.1866,0.5775,62,230021.7457,4336.104324,93977.0767,74333.0165,-19644.0602,91,398331.839,13
2024-04-25 00:00:00+00:00,11,0.8307,0.4219,1.0,81,360920.456,-15431.5822,0.5781,56,208644.9073,4487.363655,69097.1723,83178.3764,14081.2041,81,360920.456,14
2024-04-26 00:00:00+00:00,13,1.2753,0.3171,1.0,77,288105.6745,-7471.056,0.6829,55,196745.9414,2537.183071,51206.5914,40153.1416,-11053.4498,77,288105.6745,9
2024-04-27 00:00:00+00:00,17,0.9828,0.6094,1.0,60,201493.0287,-6401.3221,0.3906,35,78707.2534,4242.692323,60859.2353,61926.54,1067.3048,60,201493.0287,8
2024-04-28 00:00:00+00:00,16,1.0205,0.6201,1.0,62,195308.1146,-7650.9747,0.3799,38,74204.9925,3595.273178,61165.3137,59937.8083,-1227.5054,62,195308.1146,8
2024-04-29 00:00:00+00:00,21,2.7513,0.4017,1.0,78,429267.1565,-14690.8307,0.5983,50,256822.9373,5959.197828,126474.6088,45969.6104,-80504.9984,78,429267.1565,7
2024-04-30 00:00:00+00:00,21,1.168,0.41,1.0,94,381146.6374,-15627.4568,0.59,60,224887.554,3449.849189,84184.8881,72074.1953,-12110.6928,94,381146.6374,13
2024-05-01 00:00:00+00:00,11,1.3276,0.1743,1.0,103,690278.9694,-15240.4379,0.8257,82,569945.4618,16775.870344,68634.2177,51699.2899,-16934.9278,103,690278.9694,10
2024-05-02 00:00:00+00:00,13,0.502,0.4685,1.0,75,364329.814,-9168.5352,0.5315,50,193657.0036,5220.090927,57044.1438,113628.6666,56584.5228,75,364329.814,12
2024-05-03 00:00:00+00:00,20,4.492,0.4805,1.0,74,255747.6726,-18751.5562,0.5195,48,132862.0297,2541.275819,100510.1198,22375.5231,-78134.5966,74,255747.6726,6
2024-05-04 00:00:00+00:00,12,1.2513,0.4587,0.9535,51,102221.2674,-19688.2522,0.5413,36,58032.1547,1478.582036,27334.34,21844.7725,-5489.5675,56,107211.2672,8
2024-05-05 00:00:00+00:00,15,1.2245,0.655,1.0,50,166040.9728,-21081.0512,0.345,28,57290.7578,4029.252697,59863.6566,48886.5584,-10977.0982,50,166040.9728,7
2024-05-06 00:00:00+00:00,20,1.6826,0.4903,1.0,69,298423.5639,-14898.6472,0.5097,43,152118.3787,4897.085861,91766.6777,54538.5076,-37228.1701,69,298423.5639,6
2024-05-07 00:00:00+00:00,13,3.7631,0.2774,1.0,72,370264.836,-21679.3654,0.7226,53,267566.8323,4932.588446,81136.8622,21561.1415,-59575.7207,72,370264.836,6
2024-05-08 00:00:00+00:00,18,2.1132,0.3353,1.0,73,361530.1544,-25451.5269,0.6647,47,240321.8402,5258.487685,82274.1861,38934.1281,-43340.058,73,361530.1544,8
2024-05-09 00:00:00+00:00,17,1.0278,0.3409,1.0,64,386024.8037,-33792.3786,0.6591,39,254417.0013,7721.129266,66704.6209,64903.1815,-1801.4394,64,386024.8037,8
2024-05-10 00:00:00+00:00,17,1.4942,0.3975,1.0,75,336246.4313,-26413.6046,0.6025,49,202582.9607,4559.334236,80073.3244,53590.1462,-26483.1782,75,336246.4313,9
2024-05-11 00:00:00+00:00,11,1.248,0.5406,0.9379,34,93725.9735,-26480.8548,0.4594,24,45912.1447,2329.255468,29990.4135,24030.0942,-5960.3193,41,99932.6524,6
2024-05-12 00:00:00+00:00,9,2.5012,0.4179,1.0,40,118649.3738,-27949.5812,0.5821,27,69069.7636,2016.209011,35418.8964,14160.7138,-21258.1826,40,118649.3738,4
2024-05-13 00:00:00+00:00,18,3.7199,0.2273,1.0,76,543278.8332,-32797.2831,0.7727,53,419789.9268,6054.54819,97325.4949,26163.4115,-71162.0833,76,543278.8332,5
2024-05-14 00:00:00+00:00,15,1.6355,0.3793,1.0,70,219742.3681,-27157.0954,0.6207,49,136404.325,1869.438111,51716.2251,31621.818,-20094.4071,70,219742.3681,6
2024-05-15 00:00:00+00:00,18,1.6462,0.3382,1.0,75,381544.2686,-25466.9008,0.6618,46,252520.8329,5394.310522,80266.0656,48757.3702,-31508.6954,75,381544.2686,11
2024-05-16 00:00:00+00:00,17,1.7057,0.3316,1.0,82,517533.6561,-31604.472,0.6684,50,345907.1191,8437.086701,108195.4874,63431.0496,-44764.4379,82,517533.6561,15
2024-05-17 00:00:00+00:00,21,1.1404,0.4881,1.0,78,238437.6287,-28911.4337,0.5119,48,122065.7557,2521.057966,62001.8917,54369.9813,-7631.9104,78,238437.6287,9
2024-05-18 00:00:00+00:00,11,1.4987,0.5172,1.0,41,114823.8553,-29752.9567,0.4828,24,55442.4077,1961.152244,35616.2138,23765.2338,-11850.9801,41,114823.8553,6
2024-05-19 00:00:00+00:00,10,1.7171,0.4892,0.8905,30,103773.047,-28865.4677,0.5108,28,59526.5838,3159.236716,36027.9056,20982.1458,-15045.7598,44,116536.6353,6
2024-05-20 00:00:00+00:00,34,1.8662,0.5118,1.0,110,487927.952,-29480.925,0.4882,60,238198.3127,3370.00583,162599.9618,87129.6774,-75470.2845,110,487927.952,16
2024-05-21 00:00:00+00:00,44,1.1132,0.4653,1.0,149,850712.0112,-29639.8948,0.5347,82,454904.0832,4526.223018,208507.5619,187300.3661,-21207.1958,149,850712.0112,23
2024-05-22 00:00:00+00:00,24,0.7393,0.5507,1.0,98,583651.7321,-18256.6905,0.4493,56,262260.9603,4865.269636,136608.5184,184782.2534,48173.735,98,583651.7321,18
2024-05-23 00:00:00+00:00,33,1.055,0.4287,1.0,118,808233.7271,-13186.5874,0.5713,61,461759.4749,5435.57308,177873.9841,168600.2682,-9273.7159,118,808233.7271,24
2024-05-24 00:00:00+00:00,16,0.4872,0.4076,1.0,85,752666.3511,3014.3497,0.5924,50,445882.146,6501.186727,100504.7781,206279.4269,105774.6488,85,752666.3511,19
2024-05-25 00:00:00+00:00,7,0.776,0.1745,1.0,60,339859.3132,5775.9924,0.8255,46,280536.9382,6091.028467,25920.9281,33401.4469,7480.5188,60,339859.3132,7
2024-05-26 00:00:00+00:00,18,1.2409,0.6382,1.0,52,257316.4932,5403.1664,0.3618,23,93103.8944,4150.307215,90934.07,73278.5287,-17655.5414,52,257316.4932,11
2024-05-27 00:00:00+00:00,17,0.9044,0.4512,1.0,85,377440.2569,17405.9784,0.5488,49,207144.2352,4736.373603,80873.3111,89422.7107,8549.3996,85,377440.2569,19
2024-05-28 00:00:00+00:00,26,1.3022,0.3781,1.0,83,623078.3436,16017.4566,0.6219,40,387463.7155,16212.911187,133270.7383,102343.8897,-30926.8486,83,623078.3436,17
2024-05-29 00:00:00+00:00,14,0.8746,0.4123,1.0,70,478496.7142,11019.9278,0.5877,44,281220.5488,6457.705676,92042.566,105233.5994,13191.0334,70,478496.7142,12
2024-05-30 00:00:00+00:00,16,1.2083,0.8812,1.0,74,1288923.0823,-2959.3822,0.1188,39,153080.059,64642.545797,621485.9545,514357.0688,-107128.8857,74,1288923.0823,19
2024-05-31 00:00:00+00:00,14,0.4277,0.6046,1.0,71,452629.6345,-2400.1295,0.3954,39,178969.2032,8325.941192,81985.5069,191674.9244,109689.4175,71,452629.6345,18
2024-06-01 00:00:00+00:00,16,1.4939,0.7011,0.9662,47,135230.4587,-6244.894,0.2989,23,41827.1729,2444.675854,58781.1489,39348.3161,-19432.8328,52,139956.6378,13
2024-06-02 00:00:00+00:00,14,1.4343,0.5215,0.9711,45,134175.8323,-5559.372,0.4785,28,66116.6214,2431.858076,42457.9461,29601.059,-12856.8871,49,138175.6265,7
2024-06-03 00:00:00+00:00,18,1.4873,0.4554,1.0,71,379749.4217,-11620.2193,0.5446,41,206823.7019,3163.971067,103401.1257,69524.5941,-33876.5316,71,379749.4217,12
2024-06-04 00:00:00+00:00,9,0.7932,0.3353,1.0,66,269917.2715,-5710.9761,0.6647,46,179404.5459,2940.422388,40037.4361,50475.2895,10437.8533,66,269917.2715,11
2024-06-05 00:00:00+00:00,19,1.7049,0.4897,1.0,70,319355.9989,-13417.2132,0.5103,41,162973.0987,3270.843454,98567.7632,57815.1371,-40752.6261,70,319355.9989,10
2024-06-06 00:00:00+00:00,21,2.3017,0.3005,1.0,68,449123.8722,-5714.9109,0.6995,39,314149.3904,8754.053569,94093.6256,40880.8562,-53212.7694,68,449123.8722,8
2024-06-07 00:00:00+00:00,20,2.1193,0.4303,1.0,78,355824.0407,-29232.8765,0.5697,46,202723.0523,3527.064518,104018.6652,49082.3232,-54936.342,78,355824.0407,12
2024-06-08 00:00:00+00:00,20,2.096,0.5628,1.0,59,199861.486,-32145.004,0.4372,31,87384.2939,2177.389552,76147.4586,36329.7335,-39817.7251,59,199861.486,8
2024-06-09 00:00:00+00:00,11,1.2013,0.5659,0.7026,18,54821.2191,-30885.0646,0.4341,27,33871.8704,1927.482909,24096.3174,20059.0058,-4037.3116,46,78027.1936,8
2024-06-10 00:00:00+00:00,15,1.5617,0.4146,1.0,68,248976.4394,-29278.7212,0.5854,44,145752.9417,2400.025223,62927.8126,40295.6851,-22632.1275,68,248976.4394,9
2024-06-11 00:00:00+00:00,15,1.8512,0.7767,1.0,114,826243.5881,-58140.8897,0.2233,29,184475.2678,19427.726223,416682.8232,225085.4972,-191597.326,114,826243.5881,70
2024-06-12 00:00:00+00:00,10,1.1113,0.3286,1.0,76,433258.0369,-53391.5074,0.6714,55,290879.6453,4933.861495,74942.671,67435.7207,-7506.9504,76,433258.0369,11
2024-06-13 00:00:00+00:00,19,1.8647,0.4144,1.0,77,345679.9121,-51967.0092,0.5856,48,202422.8487,4064.447214,93249.1725,50007.8909,-43241.2816,77,345679.9121,10
2024-06-14 00:00:00+00:00,16,1.1058,0.4813,1.0,72,358244.8007,-45356.2304,0.5187,41,185825.3438,2660.44141,90540.1739,81879.283,-8660.8908,72,358244.8007,15
2024-06-15 00:00:00+00:00,20,4.0917,0.6117,1.0,48,118584.5774,-45960.3976,0.3883,21,46044.4179,2112.450106,58293.5274,14246.6321,-44046.8953,48,118584.5774,7
2024-06-16 00:00:00+00:00,12,1.9395,0.5653,1.0,37,135555.516,-48882.291,0.4347,19,58931.6018,2671.324798,50557.24,26066.6743,-24490.5657,37,135555.516,6
2024-06-17 00:00:00+00:00,15,2.061,0.3793,1.0,69,398077.2307,-53124.8036,0.6207,46,247104.2601,2767.807957,101651.3429,49321.6278,-52329.7151,69,398077.2307,8
2024-06-18 00:00:00+00:00,19,1.8593,0.4199,1.0,79,448529.6101,-33840.5465,0.5801,48,260171.28,3559.84744,122482.9284,65875.4016,-56607.5268,79,448529.6101,12
2024-06-19 00:00:00+00:00,25,1.6592,0.4658,1.0,72,360308.8705,-38711.9661,0.5342,33,192476.4704,5245.36438,104719.6437,63112.7564,-41606.8873,72,360308.8705,14
2024-06-20 00:00:00+00:00,23,2.6165,0.5368,1.0,75,333150.3221,-43954.9614,0.4632,41,154299.9175,2966.311163,129396.3267,49454.0779,-79942.2487,75,333150.3221,11
2024-06-21 00:00:00+00:00,18,1.1546,0.4938,1.0,68,306460.9215,-44268.883,0.5062,38,155138.8664,3320.990698,81090.1987,70231.8563,-10858.3424,68,306460.9215,12
2024-06-22 00:00:00+00:00,12,2.3646,0.6766,0.9479,34,114033.3257,-42692.6525,0.3234,22,38905.7208,2859.788738,57205.2068,24191.9255,-33013.2813,41,120302.853,7
2024-06-23 00:00:00+00:00,12,2.8583,0.7326,1.0,42,200618.2628,-49306.0549,0.2674,23,53651.7375,7484.635442,108875.4539,38091.0714,-70784.3824,42,200618.2628,7
2024-06-24 00:00:00+00:00,31,2.4007,0.5547,1.0,80,431880.1309,-55927.3757,0.4453,37,192300.7034,3393.472852,169129.1941,70450.2334,-98678.9607,80,431880.1309,12
2024-06-25 00:00:00+00:00,21,3.2001,0.4746,1.0,66,425132.9845,-62940.0294,0.5254,35,223355.8131,4665.279133,153736.6372,48040.5342,-105696.103,66,425132.9845,10
2024-06-26 00:00:00+00:00,19,2.5377,0.3802,1.0,71,398675.9723,-66409.0988,0.6198,43,247083.776,4203.708019,108741.2848,42850.9115,-65890.3733,71,398675.9723,9
2024-06-27 00:00:00+00:00,21,1.4754,0.4113,1.0,84,433010.4337,-59874.6985,0.5887,49,254932.9806,4579.003098,106139.4497,71938.0034,-34201.4463,84,433010.4337,14
2024-06-28 00:00:00+00:00,25,2.5934,0.5167,1.0,77,547907.0609,-76257.1772,0.4833,39,264802.1452,4910.348894,204320.3046,78784.611,-125535.6936,77,547907.0609,13
2024-06-29 00:00:00+00:00,12,1.9964,0.484,0.9926,44,134704.8499,-74661.3664,0.516,27,70019.4106,2629.910338,43764.0225,21921.4168,-21842.6057,45,135704.8499,6
2024-06-30 00:00:00+00:00,7,0.9314,0.4379,1.0,41,342631.5338,-63787.5588,0.5621,25,192578.2109,8409.451118,72360.5259,77692.7971,5332.2712,41,342631.5338,9
2024-07-01 00:00:00+00:00,16,3.3635,0.4557,1.0,62,447718.7456,-65478.696,0.5443,38,243682.0874,6296.411044,157276.7898,46759.8684,-110516.9214,62,447718.7456,8
2024-07-02 00:00:00+00:00,18,2.2141,0.5123,1.0,59,407918.8882,-61655.1695,0.4877,32,198961.68,3788.452115,143944.3126,65012.8955,-78931.4172,59,407918.8882,9
2024-07-03 00:00:00+00:00,14,1.2026,0.3611,1.0,71,408765.4173,-54181.4868,0.6389,47,261175.6624,6146.861686,80582.1749,67007.58,-13574.5949,71,408765.4173,10
2024-07-04 00:00:00+00:00,27,1.6009,0.4789,1.0,76,348583.8217,-54805.3967,0.5211,38,181654.5517,5392.211092,102749.0426,64180.2274,-38568.8151,76,348583.8217,11
2024-07-05 00:00:00+00:00,42,2.0211,0.6475,1.0,102,557555.2536,-54302.9506,0.3525,40,196535.3248,3019.580751,241519.2501,119500.6788,-122018.5713,102,557555.2536,20
2024-07-06 00:00:00+00:00,16,1.3751,0.6044,1.0,44,167135.607,-53461.7898,0.3956,20,66115.9826,2844.86891,58487.0521,42532.5723,-15954.4798,44,167135.607,8
2024-07-07 00:00:00+00:00,15,2.0685,0.63,1.0,42,201271.4311,-60531.3564,0.37,22,74471.2843,3594.916755,85477.4209,41322.726,-44154.6949,42,201271.4311,5
2024-07-08 00:00:00+00:00,19,1.6471,0.5183,1.0,79,315433.5685,-50452.8575,0.4817,48,151933.4746,2700.942062,101733.7617,61766.3322,-39967.4295,79,315433.5685,12
2024-07-09 00:00:00+00:00,14,1.6089,0.5431,1.0,65,374474.7999,-45957.3201,0.4569,42,171111.4422,6800.087584,125413.0063,77950.3514,-47462.6549,65,374474.7999,9
2024-07-10 00:00:00+00:00,17,1.429,0.4312,1.0,63,330392.0224,-47612.5989,0.5688,39,187935.9822,4491.257676,83808.7934,58647.2468,-25161.5466,63,330392.0224,7
2024-07-11 00:00:00+00:00,16,1.6858,0.4324,1.0,65,434139.2446,-48949.674,0.5676,42,246435.2012,4203.875023,117816.1921,69887.8512,-47928.3409,65,434139.2446,7
2024-07-12 00:00:00+00:00,11,4.0389,0.4368,1.0,59,438595.6834,-48025.6039,0.5632,42,246999.4162,9097.155204,153573.1739,38023.0932,-115550.0807,59,438595.6834,6
2024-07-13 00:00:00+00:00,13,1.5307,0.678,1.0,46,196029.9428,-49728.3588,0.322,22,63113.163,4076.612609,80395.2719,52521.5079,-27873.764,46,196029.9428,11
