date,eth_price
2023-07-10 00:00:00+00:00,1867.9160362115945
2023-07-11 00:00:00+00:00,1875.6802082917984
2023-07-12 00:00:00+00:00,1883.3195006458548
2023-07-13 00:00:00+00:00,1909.732676785817
2023-07-14 00:00:00+00:00,1983.528085616845
2023-07-15 00:00:00+00:00,1935.504565366402
2023-07-16 00:00:00+00:00,1931.7326108016289
2023-07-17 00:00:00+00:00,1915.025020037917
2023-07-18 00:00:00+00:00,1901.130950995476
2023-07-19 00:00:00+00:00,1906.8936746909287
2023-07-20 00:00:00+00:00,1900.1664091096643
2023-07-21 00:00:00+00:00,1892.972541524359
2023-07-22 00:00:00+00:00,1889.681409560168
2023-07-23 00:00:00+00:00,1877.146662303608
2023-07-24 00:00:00+00:00,1859.807075316051
2023-07-25 00:00:00+00:00,1855.0191059936308
2023-07-26 00:00:00+00:00,1859.6845424796927
2023-07-27 00:00:00+00:00,1871.373030257572
2023-07-28 00:00:00+00:00,1868.0303856826488
2023-07-29 00:00:00+00:00,1874.8027357549809
2023-07-30 00:00:00+00:00,1873.838724945569
2023-07-31 00:00:00+00:00,1864.3640650779696
2023-08-01 00:00:00+00:00,1837.989361783974
2023-08-02 00:00:00+00:00,1852.2417266128205
2023-08-03 00:00:00+00:00,1838.687134430874
2023-08-04 00:00:00+00:00,1834.790483621636
2023-08-05 00:00:00+00:00,1830.666105105328
2023-08-06 00:00:00+00:00,1830.7611563695843
2023-08-07 00:00:00+00:00,1828.223804544877
2023-08-08 00:00:00+00:00,1839.184277122072
2023-08-09 00:00:00+00:00,1856.569436685931
2023-08-10 00:00:00+00:00,1851.5802472700857
2023-08-11 00:00:00+00:00,1846.2538380173376
2023-08-12 00:00:00+00:00,1848.7152411158568
2023-08-13 00:00:00+00:00,1848.8142272748737
2023-08-14 00:00:00+00:00,1845.347244343792
2023-08-15 00:00:00+00:00,1838.609331882828
2023-08-16 00:00:00+00:00,1821.8910620247127
2023-08-17 00:00:00+00:00,1765.001235133116
2023-08-18 00:00:00+00:00,1675.8334900005818
2023-08-19 00:00:00+00:00,1666.086529328731
2023-08-20 00:00:00+00:00,1672.2997873749564
2023-08-21 00:00:00+00:00,1672.3410821932991
2023-08-22 00:00:00+00:00,1651.880065061467
2023-08-23 00:00:00+00:00,1652.4726664290504
2023-08-24 00:00:00+00:00,1664.1665064428746
2023-08-25 00:00:00+00:00,1651.7762005838922
2023-08-26 00:00:00+00:00,1649.8355346736128
2023-08-27 00:00:00+00:00,1650.9142630249482
2023-08-28 00:00:00+00:00,1646.4778827921052
2023-08-29 00:00:00+00:00,1678.290591503547
2023-08-30 00:00:00+00:00,1713.0248249772856
2023-08-31 00:00:00+00:00,1688.7360549641614
2023-09-01 00:00:00+00:00,1638.5719647482986
2023-09-02 00:00:00+00:00,1633.230000499828
2023-09-03 00:00:00+00:00,1635.046531480308
2023-09-04 00:00:00+00:00,1632.542047642222
2023-09-05 00:00:00+00:00,1628.902391113302
2023-09-06 00:00:00+00:00,1630.1470809902687
2023-09-07 00:00:00+00:00,1634.7630774687802
2023-09-08 00:00:00+00:00,1637.7749808201218
2023-09-09 00:00:00+00:00,1634.0769249629664
2023-09-10 00:00:00+00:00,1623.1116994992544
2023-09-11 00:00:00+00:00,1585.0412003006693
2023-09-12 00:00:00+00:00,1587.8133887095637
2023-09-13 00:00:00+00:00,1597.636225076544
2023-09-14 00:00:00+00:00,1624.7635453908265
2023-09-15 00:00:00+00:00,1626.7059408784223
2023-09-16 00:00:00+00:00,1637.8401035705522
2023-09-17 00:00:00+00:00,1628.1393210956594
2023-09-18 00:00:00+00:00,1639.408435199868
2023-09-19 00:00:00+00:00,1641.8615699189304
2023-09-20 00:00:00+00:00,1632.2111113837846
2023-09-21 00:00:00+00:00,1602.4328115669812
2023-09-22 00:00:00+00:00,1592.894549602104
2023-09-23 00:00:00+00:00,1592.8901551555598
2023-09-24 00:00:00+00:00,1592.6945203254784
2023-09-25 00:00:00+00:00,1580.5532774515232
2023-09-26 00:00:00+00:00,1588.8352718973415
2023-09-27 00:00:00+00:00,1599.2869108615278
2023-09-28 00:00:00+00:00,1628.4543367996375
2023-09-29 00:00:00+00:00,1664.9475965226604
2023-09-30 00:00:00+00:00,1675.0566154532296
2023-10-01 00:00:00+00:00,1681.2387767029531
2023-10-02 00:00:00+00:00,1709.008167620357
2023-10-03 00:00:00+00:00,1659.09597852029
2023-10-04 00:00:00+00:00,1642.7444795142403
2023-10-05 00:00:00+00:00,1633.6524533497347
2023-10-06 00:00:00+00:00,1632.5905108248678
2023-10-07 00:00:00+00:00,1639.9237854635078
2023-10-08 00:00:00+00:00,1631.9217981942386
2023-10-09 00:00:00+00:00,1602.6757382484222
